UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
768214de-958e-40dd-b5a4-abd167530e02,2021-07-21T14:43:58Z,2021-07-21T14:50:37Z,50,Traditional Strength Training,398.875,0.00,0,0,0,27.00
859d0777-9a58-4761-afb7-8b5ee79b047d,2021-07-21T14:52:05Z,2021-07-21T15:02:55Z,50,Traditional Strength Training,649.935,0.00,0,0,0,97.00
e8072e8d-2361-41b2-94c9-3deef1a682dd,2021-07-22T14:41:48Z,2021-07-22T14:55:09Z,50,Traditional Strength Training,801.073,0.00,0,0,0,143.00
6cae899d-edaa-4fc1-9a54-aaa903d5b793,2021-07-24T13:57:38Z,2021-07-24T14:11:29Z,50,Traditional Strength Training,830.895,0.00,0,0,0,138.00
ce2cab73-1c25-4dff-9314-3128bcc1f190,2021-07-25T14:24:35Z,2021-07-25T14:38:47Z,50,Traditional Strength Training,852.449,0.00,0,0,0,116.00
e39b9839-2b5c-4121-a6ba-c31890856834,2021-07-26T13:57:40Z,2021-07-26T14:11:37Z,50,Traditional Strength Training,836.591,0.00,0,0,0,151.00
4392b2a4-42be-4ce4-9dee-0d0c3c7a0844,2021-07-27T14:34:40Z,2021-07-27T14:48:37Z,50,Traditional Strength Training,836.453,0.00,0,0,0,115.00
63eb7be7-9e7d-42ac-a0de-2e13eee41a84,2021-07-28T14:06:38Z,2021-07-28T14:21:58Z,50,Traditional Strength Training,919.826,0.00,0,0,0,123.00
b47c2a8e-d47c-4dd2-b8af-b4b755b77b92,2021-07-28T14:28:25Z,2021-07-28T14:32:14Z,50,Traditional Strength Training,228.733,0.00,0,0,0,26.00
09ff6f05-bac6-4d9b-bb88-e15548151bb2,2021-07-29T15:08:36Z,2021-07-29T15:22:33Z,50,Traditional Strength Training,836.640,0.00,0,0,0,115.00
1b8aa03f-43d8-4ae7-be09-70b4095d7aff,2021-07-29T15:26:25Z,2021-07-29T15:29:25Z,50,Traditional Strength Training,180.445,0.00,0,0,0,24.00
1091c775-d02f-49dc-ade2-9479d00e4ae5,2021-07-29T15:30:46Z,2021-07-29T15:39:19Z,50,Traditional Strength Training,513.128,0.00,0,0,0,55.00
10a811fd-14d8-4a29-8c53-13c1d0744171,2021-07-30T14:44:01Z,2021-07-30T14:57:58Z,50,Traditional Strength Training,836.536,0.00,0,0,0,115.00
b8a5e105-3f57-4bcf-9f82-378030cbe20a,2021-07-30T15:04:31Z,2021-07-30T15:07:29Z,50,Traditional Strength Training,177.399,0.00,0,0,0,18.00
5b8a2f34-6088-4594-b4b3-907867a2571c,2021-07-31T06:57:04Z,2021-07-31T07:29:37Z,52,Walking,1953.000,1813.84,0,0,0,73.00
b4a2fb64-d3d6-453d-8bca-188f1d087a08,2021-07-31T10:42:01Z,2021-07-31T11:38:27Z,52,Walking,3386.000,3822.54,0,0,0,156.00
21e14d98-1e87-486e-963b-cffab0b19dd1,2021-07-31T15:15:13Z,2021-07-31T15:29:09Z,50,Traditional Strength Training,836.480,0.00,0,0,0,111.00
18d3ae70-5bf5-4dd4-9676-eba0c07361f4,2021-07-31T15:31:27Z,2021-07-31T15:34:24Z,50,Traditional Strength Training,177.360,0.00,0,0,0,17.00
d06f1da9-fb1e-4de8-83e4-5f2b3ea38866,2021-08-01T11:23:53Z,2021-08-01T12:11:32Z,52,Walking,2859.000,4558.90,0,0,0,169.00
2d6401ef-4ca8-4368-840d-89ac4877160e,2021-08-01T15:19:32Z,2021-08-01T15:30:57Z,50,Traditional Strength Training,684.860,0.00,0,0,0,93.00
678a0eb6-4e35-4509-9d29-3d89e1049d8d,2021-08-01T15:35:11Z,2021-08-01T15:49:20Z,50,Traditional Strength Training,849.011,0.00,0,0,0,111.00
5d96be8f-3ba1-41ce-9604-7face245b3b0,2021-08-02T13:25:26Z,2021-08-02T13:36:51Z,50,Traditional Strength Training,685.574,0.00,0,0,0,89.00
fe5a0f1d-cc24-4769-aac7-e4e035fadc21,2021-08-02T13:38:22Z,2021-08-02T13:52:18Z,50,Traditional Strength Training,836.514,0.00,0,0,0,145.00
306bcf3a-ea1f-4edc-9272-c59cace33055,2021-08-03T14:48:20Z,2021-08-03T14:59:32Z,50,Traditional Strength Training,672.543,0.00,0,0,0,73.00
63735b80-a692-479d-a24c-2635f809fef5,2021-08-03T15:03:46Z,2021-08-03T15:15:05Z,50,Traditional Strength Training,678.788,0.00,0,0,0,124.00
683f1da4-2141-4848-89da-30a5de6f009e,2021-08-03T15:20:23Z,2021-08-03T15:34:19Z,50,Traditional Strength Training,836.643,0.00,0,0,0,149.00
29eba54f-93e0-4310-b029-2f4eb4fc2f9a,2021-08-04T13:09:01Z,2021-08-04T13:19:59Z,50,Traditional Strength Training,658.090,0.00,0,0,0,56.00
72dc7c88-2ab0-4945-8855-d9ace3cc44d0,2021-08-04T13:26:16Z,2021-08-04T13:37:39Z,50,Traditional Strength Training,682.660,0.00,0,0,0,96.00
d94a0e3f-3289-40ee-86e3-7ca766e2eb6f,2021-08-04T13:45:39Z,2021-08-04T13:59:44Z,50,Traditional Strength Training,844.944,0.00,0,0,0,154.00
0ed8e7c6-5bdb-4fd0-991d-f2a7d8296d56,2021-08-06T13:35:56Z,2021-08-06T13:46:47Z,50,Traditional Strength Training,650.515,0.00,0,0,0,56.00
422584b2-bf7c-45dc-9999-c25b4d1185c4,2021-08-06T13:49:24Z,2021-08-06T14:00:43Z,50,Traditional Strength Training,678.527,0.00,0,0,0,92.00
944ba66c-d000-4eac-8eee-4a37c222b567,2021-08-06T14:21:15Z,2021-08-06T14:40:38Z,50,Traditional Strength Training,1162.760,0.00,0,0,0,111.00
92d695b8-edee-4ecb-8885-f5b4377be29c,2021-08-07T14:54:56Z,2021-08-07T15:06:35Z,50,Traditional Strength Training,699.651,0.00,0,0,0,20.00
7f2a9183-fb34-4700-ae47-63abca7beb31,2021-08-07T15:11:01Z,2021-08-07T15:25:53Z,50,Traditional Strength Training,891.632,0.00,0,0,0,118.00
a49ceed9-5079-411a-b13c-6ed38bd7dc7c,2021-08-07T15:34:09Z,2021-08-07T15:45:28Z,50,Traditional Strength Training,678.387,0.00,0,0,0,92.00
efea711f-c7c7-4c1a-a517-bb39f1e012e6,2021-08-08T15:09:33Z,2021-08-08T15:20:33Z,50,Traditional Strength Training,659.654,0.00,0,0,0,56.00
02ba2265-f226-4638-a394-145775a2437e,2021-08-08T15:23:21Z,2021-08-08T15:38:15Z,50,Traditional Strength Training,893.157,0.00,0,0,0,113.00
23db60d9-05ae-4404-8f72-6caf61b9ff90,2021-08-08T15:44:43Z,2021-08-08T15:56:02Z,50,Traditional Strength Training,678.483,0.00,0,0,0,92.00
e7eff583-f233-487f-94e1-3fc168a7e1fc,2021-08-09T15:15:41Z,2021-08-09T15:29:52Z,50,Traditional Strength Training,850.869,0.00,0,0,0,113.00
1520ee14-3ba1-48f6-a8b6-58a8223c7691,2021-08-09T15:36:05Z,2021-08-09T15:47:24Z,50,Traditional Strength Training,678.693,0.00,0,0,0,92.00
88c5a661-dc4c-4a55-aaef-a18875a23714,2021-08-10T15:11:30Z,2021-08-10T15:25:29Z,50,Traditional Strength Training,838.956,0.00,0,0,0,111.00
e04504e3-9e88-4a31-a71d-99adbba6a146,2021-08-10T15:33:01Z,2021-08-10T15:44:19Z,50,Traditional Strength Training,678.757,0.00,0,0,0,92.00
a5e9791b-ac5b-4c1f-869c-e3c0f97c3cd6,2021-08-11T14:01:36Z,2021-08-11T14:15:47Z,50,Traditional Strength Training,850.838,0.00,0,0,0,113.00
02d02064-d043-4f4b-9ba6-f1a2e36c6793,2021-08-11T14:20:46Z,2021-08-11T14:32:04Z,50,Traditional Strength Training,678.527,0.00,0,0,0,92.00
fdc38a7b-b8b1-484f-a407-9ce03e5517d8,2021-08-12T15:26:30Z,2021-08-12T15:40:41Z,50,Traditional Strength Training,850.834,0.00,0,0,0,132.00
65d6fe08-b2b2-49ba-8405-0b996b22d882,2021-08-12T15:53:00Z,2021-08-12T16:02:08Z,50,Traditional Strength Training,547.992,0.00,0,0,0,82.00
fcc9e8fe-c62e-4627-9fba-ee96e690c810,2021-08-14T15:34:01Z,2021-08-14T15:48:11Z,50,Traditional Strength Training,850.815,0.00,0,0,0,128.00
ae3f476f-345d-4426-ba5e-7b9924556d9a,2021-08-14T15:55:31Z,2021-08-14T16:06:49Z,50,Traditional Strength Training,678.635,0.00,0,0,0,102.00
34b038e9-10f0-4732-a745-78920a94b7c6,2021-08-15T15:40:45Z,2021-08-15T15:54:56Z,50,Traditional Strength Training,850.862,0.00,0,0,0,114.00
5d405bfc-2646-4fe5-be73-c0675566a394,2021-08-16T15:24:09Z,2021-08-16T15:46:04Z,50,Traditional Strength Training,1315.147,0.00,0,0,0,194.00
d89df172-d2be-4fad-b971-a9cc7f4ad6f1,2021-08-17T15:09:16Z,2021-08-17T15:31:07Z,50,Traditional Strength Training,1311.143,0.00,0,0,0,201.00
4517677d-d712-4a5f-b9f5-17eee70a6eeb,2021-08-18T15:18:13Z,2021-08-18T15:40:06Z,50,Traditional Strength Training,1312.711,0.00,0,0,0,148.00
b7cfa732-667e-4de6-b443-b8fbfac2a122,2021-08-19T15:04:23Z,2021-08-19T15:26:11Z,50,Traditional Strength Training,1308.264,0.00,0,0,0,171.00
c2799876-c1c8-444a-8975-77711a850637,2021-08-22T14:37:40Z,2021-08-22T15:00:21Z,50,Traditional Strength Training,1360.642,0.00,0,0,0,208.00
5735ccbd-2919-4315-b19c-51df21f22236,2021-08-23T14:56:18Z,2021-08-23T15:18:00Z,50,Traditional Strength Training,1302.007,0.00,0,0,0,182.00
2a6e9fb3-62dc-4e35-89db-c665b24be8f1,2021-08-24T14:36:32Z,2021-08-24T15:09:10Z,50,Traditional Strength Training,1957.647,0.00,0,0,0,130.00
cd679c99-d76f-4e38-aad1-24ccb15d841c,2021-08-29T15:06:00Z,2021-08-29T15:30:45Z,50,Traditional Strength Training,1485.173,0.00,0,0,0,169.00
9a810e0f-05f6-476e-8482-82dfe7d2d731,2021-09-10T12:19:36Z,2021-09-10T13:37:34Z,52,Walking,4678.000,5425.70,0,0,0,583.00
