UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
f2b45445-5111-4d6a-ac9b-de9f34a0fc2c,2020-09-28T15:04:15Z,2020-09-28T15:21:46Z,50,Traditional Strength Training,1050.914,0.00,0,0,0,150.00
28f85f60-0664-40a6-80c1-58c54e5af8ca,2020-09-29T15:09:48Z,2020-09-29T15:24:28Z,50,Traditional Strength Training,879.694,0.00,0,0,0,122.00
da956fef-86c0-449a-a20f-a4747a6477fc,2020-09-30T15:14:46Z,2020-09-30T15:28:43Z,50,Traditional Strength Training,836.844,0.00,0,0,0,122.00
9c4838d5-4ee4-4ea2-ae63-aa06d09b60d6,2020-10-01T15:11:19Z,2020-10-01T15:27:08Z,50,Traditional Strength Training,948.521,0.00,0,0,0,122.00
