UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
d81a3bfc-5dbd-45da-b5a9-fe6a5e5fc371,2026-03-16T13:29:04Z,2026-03-16T13:57:24Z,16,Elliptical,1700.679,0.00,0,0,0,164.47
3150a6eb-1333-4204-92f1-51aad012ea6c,2026-03-17T00:47:38Z,2026-03-17T01:12:57Z,13,Cycling,1519.102,1042.69,47.32,0,0,68.50
22f7b6e9-5af6-4a0d-abb2-341c96233d9a,2026-03-18T00:40:43Z,2026-03-18T01:27:02Z,13,Cycling,2779.656,2308.01,25.82,0,0,131.70
a51bc499-8ea7-491b-98ce-acad64ca6b43,2026-03-19T00:42:19Z,2026-03-19T00:55:06Z,13,Cycling,766.530,2266.67,8.20,0,0,41.23
74b7b88c-21a3-4959-b54e-6fcc658aaf68,2026-03-19T10:17:11Z,2026-03-19T11:33:17Z,52,Walking,4565.287,5390.95,36.69,0,0,227.14
bc48ad6d-026a-4b8e-864d-d99e84b75cad,2026-03-19T14:48:07Z,2026-03-19T14:55:40Z,16,Elliptical,452.969,0.00,0,0,0,29.54
07ea20d2-9158-4cda-b136-0bd4dd3d0a47,2026-03-19T15:03:32Z,2026-03-19T15:46:17Z,16,Elliptical,2156.236,0.00,0,0,0,200.26
e4793390-3bae-4e7c-bc4b-47db2c1e8100,2026-03-23T10:14:08Z,2026-03-23T10:58:43Z,52,Walking,2675.273,2960.97,10.55,0,0,119.63
8f44c105-78d6-4def-93ec-9b401df77efb,2026-03-23T11:39:55Z,2026-03-23T12:51:44Z,52,Walking,4309.083,3830.92,53.93,0,0,184.24
944fb62e-22f3-417d-b0b2-e53ad3ab5753,2026-03-24T00:41:54Z,2026-03-24T00:58:47Z,13,Cycling,1012.905,2302.45,47.57,0,0,62.48
ef057445-229a-4338-bdb1-8896dde76f1e,2026-03-25T10:28:41Z,2026-03-25T11:22:29Z,52,Walking,3227.705,3073.47,33.36,0,0,126.97
3584e10b-c7ba-4a6c-b9fb-71078f5d3475,2026-03-31T00:41:27Z,2026-03-31T01:14:37Z,13,Cycling,1990.290,2429.26,53.20,0,0,115.45
73aa0196-fbcd-4216-9f92-a3e25e10232a,2026-04-01T00:43:33Z,2026-04-01T01:39:58Z,13,Cycling,3385.196,2119.85,26.28,0,0,196.22
80cc7edd-2cc7-47ab-b292-a42172eda680,2026-04-02T00:41:59Z,2026-04-02T00:57:45Z,13,Cycling,945.938,2330.79,24.42,0,0,50.95
526c4530-b2fd-494b-95dc-d1ad312e3b73,2026-04-03T11:18:45Z,2026-04-03T12:38:36Z,52,Walking,4791.151,1243.02,13.67,0,0,105.64
4fc03788-fde6-455e-bf82-aa27e2b11e09,2026-04-07T10:09:26Z,2026-04-07T10:43:37Z,52,Walking,2051.167,2631.46,8.07,0,0,108.35
a253d9b5-07b2-4f3d-925e-d6957593d5fb,2026-04-09T00:38:02Z,2026-04-09T01:01:30Z,52,Walking,1407.829,3809.45,40.30,0,0,217.34
adcfd24f-2eeb-4010-bdaa-bd5441ed10a3,2026-04-13T11:45:02Z,2026-04-13T12:33:41Z,16,Elliptical,777.038,0.00,0,0,0,48.08
68322d72-cb92-4612-a60c-009cc46f77b7,2026-04-18T10:17:14Z,2026-04-18T11:15:10Z,52,Walking,3475.943,3803.08,15.61,0,0,120.01
5c1b5452-5140-485c-825e-bad8d15ba629,2026-04-20T13:07:39Z,2026-04-20T13:58:30Z,16,Elliptical,3051.646,0.00,0,0,0,145.92
cd953cdc-7db4-49a1-8ab6-aa2e79f8429b,2026-04-26T03:10:09Z,2026-04-26T03:36:54Z,24,Hiking,1604.845,580.20,23.25,0,0,50.33
