UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
f792009a-51bf-4592-9042-301e5ac8adf9,2023-04-21T00:55:23Z,2023-04-21T01:03:26Z,63,High Intensity Interval Training,483.110,0.00,0,0,0,53.00
3ca8f899-8b7e-461c-9641-18daf9ea351d,2023-04-21T01:21:19Z,2023-04-21T01:37:20Z,52,Walking,960.769,1326.11,20.03,0,0,62.50
62b717ff-ef11-410c-bd6d-df7324678c05,2023-04-21T04:22:29Z,2023-04-21T04:49:51Z,52,Walking,1642.132,2143.74,4.86,0,0,89.96
3caf56bb-85f8-4958-a45e-ba9e12220a85,2023-04-21T04:50:21Z,2023-04-21T04:55:44Z,37,Running,323.185,772.81,0,0,0,40.81
f1b6891d-6cbe-43f9-a938-795672e8b0b5,2023-04-21T04:56:33Z,2023-04-21T05:10:19Z,52,Walking,826.012,1008.36,13.77,0,0,56.46
78f574b5-6e30-4867-8f7f-07cd875276ce,2023-04-21T09:35:27Z,2023-04-21T10:13:03Z,52,Walking,2256.015,3454.17,18.63,0,0,147.65
e0a5b2c0-1523-48e3-a1b7-f8285449330f,2023-04-21T12:36:50Z,2023-04-21T13:20:25Z,63,High Intensity Interval Training,2615.404,0.00,0,0,0,324.82
7f52d06a-a9e1-465e-b025-553879d1b3ae,2023-04-22T11:07:30Z,2023-04-22T11:19:17Z,20,Functional Strength Training,530.036,0.00,0,0,0,20.60
ba181e3c-21d4-4d20-9da0-beea663c368c,2023-04-22T11:48:25Z,2023-04-22T12:34:31Z,63,High Intensity Interval Training,2765.262,0.00,0,0,0,290.22
a86f48dc-1591-46ba-8c59-6c74cbe4564e,2023-04-23T14:09:14Z,2023-04-23T14:59:48Z,63,High Intensity Interval Training,3034.630,0.00,0,0,0,350.46
b57ec58a-8019-484f-b93c-58501a7dc73a,2023-04-24T09:38:12Z,2023-04-24T10:39:03Z,52,Walking,3454.954,4237.08,28.16,0,0,201.32
42f30f9a-8b0f-4140-a486-2b9b6e9d80a4,2023-04-24T12:40:05Z,2023-04-24T13:33:45Z,63,High Intensity Interval Training,3002.323,0.00,0,0,0,365.04
56dc22d7-f879-4b68-bef7-2d2711c56cf1,2023-04-25T01:31:01Z,2023-04-25T01:45:50Z,52,Walking,889.190,1175.72,20.90,0,0,63.85
ccf621ca-f133-4dc7-81e5-1277553636c0,2023-04-25T04:19:53Z,2023-04-25T05:08:40Z,52,Walking,2927.496,3679.92,24.92,0,0,160.21
85ab8b6f-84f2-4f79-ad3d-5de32459a68b,2023-04-25T09:52:38Z,2023-04-25T10:28:25Z,52,Walking,2147.058,2980.53,22.32,0,0,125.51
0b96ca0f-5f5f-47b7-9636-95e49833db15,2023-04-25T13:24:29Z,2023-04-25T14:11:04Z,63,High Intensity Interval Training,2795.359,0.00,0,0,0,370.99
e7c0bd62-4a93-4246-a184-09478218d112,2023-04-26T09:40:14Z,2023-04-26T10:23:22Z,52,Walking,2587.830,3218.45,22.53,0,0,154.95
8acadaed-3287-4ecd-90b7-f92eedfa3a7a,2023-04-26T14:21:03Z,2023-04-26T15:27:08Z,63,High Intensity Interval Training,3231.372,0.00,0,0,0,367.31
63a879a0-e2de-454b-8e02-51ce6e827f5b,2023-04-27T09:47:22Z,2023-04-27T10:30:46Z,52,Walking,2604.113,3577.90,8.58,0,0,153.48
8a6e2664-f3b1-4551-9cf9-c19326509b7a,2023-04-27T15:31:53Z,2023-04-27T15:38:52Z,63,High Intensity Interval Training,418.934,0.00,0,0,0,50.97
e1dd0a0e-a452-442c-bb5b-e38fbc5da02c,2023-04-28T02:57:04Z,2023-04-28T03:12:04Z,52,Walking,900.000,950.02,0,0,0,47.74
71850d0e-e206-453e-aa55-cb21deac9a79,2023-04-28T13:08:58Z,2023-04-28T13:29:12Z,52,Walking,1214.000,1026.53,0,0,0,55.67
71556ae8-9d40-4047-bf0c-a04e070f82c2,2023-04-28T13:45:44Z,2023-04-28T14:02:27Z,52,Walking,1003.000,914.23,0,0,0,48.25
dedfbe35-2019-4010-b1ec-20b705746c75,2023-04-29T07:58:46Z,2023-04-29T08:48:38Z,63,High Intensity Interval Training,2991.685,0.00,0,0,0,59.54
9223511c-8d38-449f-a5ea-e15a6a5db0e0,2023-04-29T12:58:23Z,2023-04-29T14:56:43Z,63,High Intensity Interval Training,3296.414,0.00,0,0,0,340.54
30e6366b-8b16-4dd5-88af-1f97efee8575,2023-04-30T08:20:46Z,2023-04-30T08:40:45Z,52,Walking,1199.000,1359.61,0,0,0,66.80
3d4f26e0-1fe7-4650-8948-449d3981de22,2023-04-30T09:39:49Z,2023-04-30T10:52:37Z,52,Walking,4368.352,5934.99,17.17,0,0,276.10
7cea6c50-6125-4f1d-9d29-cb47886d34ca,2023-04-30T13:30:29Z,2023-04-30T14:24:25Z,63,High Intensity Interval Training,3236.022,0.00,0,0,0,413.05
7bf6a198-eccb-4f7c-91fa-d2bbbe35730f,2023-05-01T11:02:38Z,2023-05-01T11:24:52Z,52,Walking,1334.000,848.83,0,0,0,53.39
cb3a6320-6120-41ce-ba0a-b2f88634d4a7,2023-05-01T14:28:36Z,2023-05-01T15:14:30Z,63,High Intensity Interval Training,2754.367,0.00,0,0,0,338.89
05b1a5ec-f1fe-4563-bfdc-fe403dbda239,2023-05-02T13:15:53Z,2023-05-02T14:28:52Z,63,High Intensity Interval Training,3008.007,0.00,0,0,0,392.22
aa9e99dd-d2db-4922-b3af-f8409e9417b2,2023-05-03T14:16:58Z,2023-05-03T14:26:59Z,63,High Intensity Interval Training,601.614,0.00,0,0,0,78.43
31c55883-1bf9-4e57-bc45-2e61e9f745b4,2023-05-03T14:27:04Z,2023-05-03T15:11:40Z,63,High Intensity Interval Training,2555.537,0.00,0,0,0,315.84
dcd3cda8-d0ad-4916-85da-85c0b554c4c3,2023-05-04T04:23:26Z,2023-05-04T05:03:57Z,52,Walking,2430.995,3795.30,21.63,0,0,196.03
2a17b3fa-22ed-4ad3-ae92-2fb2b6459b42,2023-05-04T14:05:35Z,2023-05-04T14:56:52Z,63,High Intensity Interval Training,3063.351,0.00,0,0,0,405.33
77cc76f0-3a55-4f7c-8704-a7ff1f677a33,2023-05-05T04:45:13Z,2023-05-05T05:32:33Z,52,Walking,2840.132,4356.82,20.80,0,0,207.44
fced5e5a-78ba-4ba6-adb6-1f337d4d49a0,2023-05-05T09:55:57Z,2023-05-05T10:30:56Z,52,Walking,2098.254,3017.91,8.38,0,0,122.64
b5aab576-f429-4a20-a8fe-d34ed44b60d8,2023-05-05T13:43:28Z,2023-05-05T13:58:23Z,73,Mixed Cardio,895.865,67.84,0,0,0,70.90
b72f3fa9-b957-4bb3-8642-0a7fe538e0a1,2023-05-05T13:59:10Z,2023-05-05T14:12:41Z,73,Mixed Cardio,811.311,1460.24,0,0,0,73.33
90f60789-35a9-4968-ac21-f60c0613e1a1,2023-05-05T14:18:17Z,2023-05-05T14:29:51Z,73,Mixed Cardio,692.387,150.93,0,0,0,49.16
9c45abc6-5afa-412f-953c-fce8243dbeee,2023-05-06T10:54:46Z,2023-05-06T11:12:53Z,52,Walking,1087.060,1013.35,0,0,0,44.29
aa346451-4616-44aa-a4b0-3624165c17c5,2023-05-06T12:10:38Z,2023-05-06T12:31:07Z,52,Walking,1229.000,848.08,0,0,0,49.81
d8b8afa9-7383-4f10-9384-d0c5eed97bbf,2023-05-07T13:44:38Z,2023-05-07T14:05:30Z,63,High Intensity Interval Training,1251.438,0.00,0,0,0,88.99
85c6202b-bcc6-4948-83c9-2f654631ea77,2023-05-07T14:15:24Z,2023-05-07T14:36:34Z,63,High Intensity Interval Training,1269.346,0.00,0,0,0,127.41
56334765-0ccb-477d-a6b0-62f213cb21e3,2023-05-07T14:37:37Z,2023-05-07T14:55:43Z,64,Jump Rope,1086.003,0.00,0,0,0,143.24
500a0e2b-f681-4108-a3fa-d3e883d01b21,2023-05-08T09:42:46Z,2023-05-08T10:17:32Z,52,Walking,2085.294,3008.79,20.91,0,0,148.99
e022887b-c3c0-4b65-989f-fd788c5144ac,2023-05-08T13:50:14Z,2023-05-08T14:01:44Z,64,Jump Rope,690.727,0.00,0,0,0,89.33
2424acb5-9c7c-4b5e-82cb-abe2ff6f5566,2023-05-08T14:05:26Z,2023-05-08T14:34:42Z,64,Jump Rope,1756.390,0.00,0,0,0,255.28
429c7443-69cf-4b5e-905d-8bf16c86d8f4,2023-05-09T13:22:44Z,2023-05-09T13:58:01Z,64,Jump Rope,2116.954,0.00,0,0,0,263.83
e7c46d62-ee22-4346-a949-b60e7ca94d63,2023-05-09T13:59:05Z,2023-05-09T14:06:44Z,64,Jump Rope,458.924,0.00,0,0,0,60.52
5ae9200d-2b25-4ba5-b8e4-ac2e12909931,2023-05-10T09:39:21Z,2023-05-10T09:50:22Z,52,Walking,661.449,461.75,0,0,0,23.90
9f718377-5588-4405-8aad-e66dc6bd50ec,2023-05-10T14:34:20Z,2023-05-10T15:09:09Z,64,Jump Rope,2088.766,0.00,0,0,0,298.86
e428ee67-3d8d-4dd8-83f4-4fde44ed265a,2023-05-11T15:11:32Z,2023-05-11T15:24:26Z,64,Jump Rope,774.279,0.00,0,0,0,80.02
8a6a576c-9d4d-44cf-a181-045cc546ac58,2023-05-14T10:03:34Z,2023-05-14T10:24:27Z,52,Walking,1253.435,940.94,0,0,0,35.76
e7b0d2b3-3ebd-4dbd-9b35-8597bc29f1b4,2023-05-15T09:41:16Z,2023-05-15T09:52:36Z,52,Walking,679.844,768.23,0,0,0,30.02
359d90ac-bc7a-462b-b379-6a5a051f9a65,2023-05-16T09:41:45Z,2023-05-16T10:18:20Z,52,Walking,2195.502,3001.00,22.09,0,0,119.06
7e179a53-97e8-43af-9fc9-b68d580153f6,2023-05-16T14:54:34Z,2023-05-16T15:30:21Z,64,Jump Rope,2146.858,0.00,0,0,0,259.72
98b4b541-0822-4ac8-923b-ca6bec9a6377,2023-05-16T15:30:43Z,2023-05-16T15:31:31Z,64,Jump Rope,48.128,0.00,0,0,0,6.25
4d0b361f-96f8-4c33-ae11-b759ef2ee206,2023-05-17T14:46:17Z,2023-05-17T15:32:49Z,64,Jump Rope,2791.723,0.00,0,0,0,319.87
9ffbee9d-8942-403a-8d23-fdb35ed76b49,2023-05-18T09:51:33Z,2023-05-18T10:27:29Z,52,Walking,2155.547,2971.74,21.53,0,0,152.88
817bf08a-e3f8-4853-9313-3919708d1fb4,2023-05-18T10:29:51Z,2023-05-18T11:00:39Z,52,Walking,1847.602,1925.76,16.69,0,0,90.68
d03f2ce8-e75b-4e95-ba3e-c6f04b933dbc,2023-05-18T14:42:45Z,2023-05-18T14:56:28Z,64,Jump Rope,823.031,0.00,0,0,0,103.98
dc5b85ba-c41c-4080-b525-c5fa63839737,2023-05-19T09:47:10Z,2023-05-19T10:22:27Z,52,Walking,2117.078,3150.49,23.54,0,0,135.75
4938a608-691b-40cd-baec-6f3ecc981462,2023-05-19T15:26:53Z,2023-05-19T15:57:53Z,64,Jump Rope,1859.895,0.00,0,0,0,236.82
6ef19882-5f57-43de-bb94-0e39df6441c0,2023-05-21T14:49:38Z,2023-05-21T15:24:55Z,64,Jump Rope,2116.791,0.00,0,0,0,260.83
f9e897ac-ce85-4174-863e-da1450947a12,2023-05-22T04:40:22Z,2023-05-22T04:56:28Z,52,Walking,965.441,1412.42,21.25,0,0,63.89
31ac53e5-df8c-4967-85e6-1a38e836ff7d,2023-05-22T09:38:29Z,2023-05-22T10:17:12Z,52,Walking,2323.495,3326.79,21.45,0,0,150.96
23462b99-0f41-4310-8848-626516e6a914,2023-05-22T13:46:17Z,2023-05-22T14:44:41Z,64,Jump Rope,3503.937,0.00,0,0,0,328.99
09f2a33a-dae6-498d-832c-c26761f8830d,2023-05-23T10:00:03Z,2023-05-23T10:34:29Z,52,Walking,2065.856,3021.21,9.82,0,0,121.24
bcf17357-ca0d-4252-b2fc-43ae38bd6f57,2023-05-23T15:09:35Z,2023-05-23T15:44:52Z,64,Jump Rope,2116.735,0.00,0,0,0,251.65
235d4408-6eb3-42a2-a571-2cd83c44d12c,2023-05-24T10:08:03Z,2023-05-24T10:45:43Z,52,Walking,2259.926,3022.40,20.36,0,0,140.92
dfe1c94b-6d8e-463d-8aac-41028944bdc2,2023-05-24T14:30:04Z,2023-05-24T15:33:31Z,64,Jump Rope,3807.499,0.00,0,0,0,355.15
f2fc708e-553a-432d-af75-a80152320777,2023-05-25T09:43:49Z,2023-05-25T10:25:12Z,52,Walking,2483.224,3580.87,9.18,0,0,149.01
60593552-551d-410a-a133-19a02049b0a3,2023-05-25T15:10:51Z,2023-05-25T15:46:08Z,64,Jump Rope,2116.863,0.00,0,0,0,265.94
