UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
1f59634b-204f-4393-b413-fbd65b6dd34a,2024-01-04T12:15:09Z,2024-01-04T12:56:10Z,52,Walking,2461.069,1570.59,34.91,0,0,75.49
e278605e-2ac7-4f59-abc3-5f1937e52438,2024-01-09T10:26:15Z,2024-01-09T10:36:28Z,52,Walking,612.678,541.27,0,0,0,19.47
5a6d4853-5cc7-4eae-a2b2-9cb5a8d732d8,2024-01-12T11:53:22Z,2024-01-12T12:44:59Z,52,Walking,3097.618,3840.88,26.37,0,0,198.07
51a38229-a412-4eb5-ae5f-aaebee4bedce,2024-01-13T09:17:30Z,2024-01-13T11:11:16Z,24,Hiking,6507.267,5138.80,234.21,0,0,337.45
852f3f9b-df3c-4c5d-aab4-9b89416b954d,2024-01-15T11:43:21Z,2024-01-15T12:30:40Z,52,Walking,2839.266,3610.88,27.75,0,0,166.28
4b9e53a0-9be9-4cf5-ae6f-2d353529d699,2024-01-21T12:55:43Z,2024-01-21T13:50:47Z,52,Walking,3304.816,678.22,20.31,0,0,57.23
c901c08f-9480-400e-8e33-0db85835c1e6,2024-01-24T11:10:50Z,2024-01-24T11:56:36Z,52,Walking,2746.206,3769.89,31.47,0,0,175.08
aed2d7d6-b105-41ab-9b0a-bb53291bd336,2024-01-27T11:45:36Z,2024-01-27T12:52:03Z,52,Walking,3986.673,4503.11,15.95,0,0,214.13
19b7d677-b245-4e68-8b67-21192230786d,2024-01-28T07:45:20Z,2024-01-28T09:36:18Z,52,Walking,6657.459,2726.31,7.86,0,0,152.74
5a565482-602f-413f-856a-7fd2b718369b,2024-02-02T10:15:47Z,2024-02-02T10:32:03Z,52,Walking,976.138,982.75,0,0,0,40.50
076c3b7a-f719-4c0a-beed-0c56a418fdad,2024-02-13T15:26:55Z,2024-02-13T15:41:26Z,64,Jump Rope,870.987,0.00,0,0,0,104.07
ea0d3f70-53a2-4580-8b52-9bd6fed211cb,2024-02-16T06:44:04Z,2024-02-16T07:21:05Z,52,Walking,2221.559,2815.69,0,0,0,105.69
e5a894ca-8903-4341-8b5b-3d0ec740cd06,2024-02-25T15:05:48Z,2024-02-25T15:06:48Z,64,Jump Rope,60.028,0.00,0,0,0,4.96
149f09d9-e5c7-4e12-971e-0feff3b1ae42,2024-02-26T10:40:22Z,2024-02-26T11:25:41Z,52,Walking,2719.301,3187.23,28.36,0,0,171.28
f3454b0f-a211-4eb3-a98b-1afeeb407d39,2024-02-27T11:02:11Z,2024-02-27T12:01:04Z,52,Walking,3532.756,4053.42,45.00,0,0,201.09
56ae03f1-31bf-4c7b-be7c-e77a10b7ec81,2024-03-02T10:03:55Z,2024-03-02T10:14:46Z,13,Cycling,651.092,1032.90,0,0,0,19.74
e2cf8256-e766-41ce-9bbb-c63e3a9becc1,2024-03-06T10:20:06Z,2024-03-06T11:24:50Z,52,Walking,3883.682,4337.38,31.49,0,0,178.52
136161dc-c728-46d3-95a6-10435c092b3f,2024-03-08T09:06:03Z,2024-03-08T09:56:44Z,52,Walking,3041.198,1932.01,0,0,0,89.88
5fe3aeae-f987-48e4-9de9-cfeca43d2aa3,2024-03-08T14:03:12Z,2024-03-08T14:05:39Z,52,Walking,146.671,91.28,42.64,0,0,5.19
816da929-d16f-46d2-ae49-b6bb55ed5e8a,2024-03-09T01:24:34Z,2024-03-09T04:44:19Z,52,Walking,10234.680,5674.45,152.00,0,0,374.83
2fe33c04-7672-4955-932a-ccb96d99eb44,2024-03-10T06:00:50Z,2024-03-10T08:52:49Z,52,Walking,10317.265,2629.47,23.94,0,0,204.19
1d044609-eaf8-4114-b691-f48741363c3e,2024-03-11T10:19:01Z,2024-03-11T12:04:27Z,52,Walking,4036.731,5062.82,41.01,0,0,223.46
335336d1-a6cf-4c83-b857-7cf7f39f2ee1,2024-03-17T05:17:07Z,2024-03-17T05:34:04Z,52,Walking,1017.000,811.93,0,0,0,45.00
96a15c4f-25f0-4de1-9a37-8846fbadd5e5,2024-03-17T05:24:41Z,2024-03-17T05:35:00Z,52,Walking,619.445,584.00,0,0,0,21.55
9192745d-1071-4ebe-91cf-12ff1cdf6f5e,2024-03-17T07:24:58Z,2024-03-17T07:45:01Z,52,Walking,1203.000,1162.52,0,0,0,60.12
170079bc-895f-485f-9b61-b39d8465e9bd,2024-03-17T07:29:08Z,2024-03-17T08:41:42Z,52,Walking,4353.826,1396.40,109.42,0,0,98.36
fd5a0791-9f31-4ed7-bb11-9533458caf01,2024-03-19T11:20:19Z,2024-03-19T11:53:12Z,52,Walking,1973.000,2800.41,0,0,0,129.20
8a093175-f9e9-41e4-a5a2-0ecc1c1349b3,2024-03-19T11:09:03Z,2024-03-19T11:56:49Z,52,Walking,2865.935,4007.42,28.38,0,0,173.43
cf736555-44b4-46db-9da4-e495c9a2f364,2024-03-20T11:29:44Z,2024-03-20T12:28:49Z,52,Walking,3545.475,4986.99,36.06,0,0,245.03
b3199f8d-5815-4708-9d2d-f476682bce66,2024-03-20T12:01:35Z,2024-03-20T12:28:51Z,52,Walking,1636.000,1822.41,0,0,0,90.03
abb8d946-1c6c-4e2d-b152-ae602cde0ddc,2024-03-21T10:39:19Z,2024-03-21T11:29:37Z,52,Walking,3018.000,3642.50,0,0,0,175.71
01d517a0-f7f0-4ec2-a0ec-5e3b4902739c,2024-03-21T10:40:51Z,2024-03-21T11:29:57Z,52,Walking,2946.408,3949.69,18.27,0,0,161.52
4f18d842-efb0-4cd7-a0aa-b61421e51600,2024-03-21T11:59:59Z,2024-03-21T12:22:07Z,52,Walking,1328.000,939.39,0,0,0,54.60
2b3ca6aa-87a1-4c1c-9a3c-b6d4db9888cf,2024-03-21T12:01:37Z,2024-03-21T12:40:36Z,52,Walking,2339.070,1107.19,16.66,0,0,59.23
9057467b-244c-4311-abcb-e742c49cd393,2024-03-31T05:29:47Z,2024-03-31T05:49:02Z,52,Walking,1154.803,1087.66,9.81,0,0,63.13
0875b3d5-eddf-4c16-aa49-d07558f1539c,2024-03-31T05:49:12Z,2024-03-31T07:12:23Z,24,Hiking,3041.090,2402.26,15.27,0,0,124.52
b176b23e-ff42-46f2-908c-802937b752d6,2024-03-31T15:50:36Z,2024-03-31T16:05:08Z,64,Jump Rope,872.092,0.00,0,0,0,109.06
04575195-29fc-4b17-ae10-40a492957b5d,2024-04-06T11:25:37Z,2024-04-06T12:20:33Z,52,Walking,3296.405,4450.51,5.50,0,0,189.29
6f1d322a-7ab4-498c-9198-ede311fce0bc,2024-04-08T10:19:50Z,2024-04-08T11:26:59Z,52,Walking,4026.334,4589.33,34.61,0,0,202.23
901eb82a-f823-487c-a850-ac376f3e50d6,2024-04-10T15:54:39Z,2024-04-10T16:39:15Z,64,Jump Rope,2676.793,0.00,0,0,0,345.74
30a7de64-2697-4476-8641-29b3a650fd55,2024-04-13T09:12:24Z,2024-04-13T09:48:38Z,52,Walking,2174.300,1871.74,2.07,0,0,74.57
1e90f49c-bd5f-47e8-a667-26217ccfaa92,2024-04-13T10:11:35Z,2024-04-13T10:35:36Z,52,Walking,1441.568,1160.99,0,0,0,52.98
ce8fd1b0-539c-4362-82cf-98098fb37e78,2024-04-16T10:40:06Z,2024-04-16T11:58:38Z,52,Walking,3703.112,4363.80,30.74,0,0,215.04
eace3fa9-a877-4ff1-849f-3f0f011f62f6,2024-04-17T10:46:37Z,2024-04-17T11:46:44Z,52,Walking,3607.026,4294.72,32.77,0,0,217.30
44004a94-4f1b-4519-9ecc-a8ae9d80863f,2024-04-18T11:12:38Z,2024-04-18T12:29:44Z,52,Walking,4626.348,1883.59,43.76,0,0,132.23
17b91d06-41d7-4682-964a-09272b67228e,2024-04-22T10:21:03Z,2024-04-22T11:07:33Z,52,Walking,2789.775,3891.93,22.51,0,0,193.35
eeba68bc-ad39-48ac-b235-91d10107cc69,2024-05-06T10:21:34Z,2024-05-06T11:02:01Z,52,Walking,2427.266,3164.93,27.84,0,0,146.01
49f37bdb-040d-428f-923e-fd56efeabee8,2024-05-07T10:21:05Z,2024-05-07T11:18:17Z,52,Walking,3431.521,4612.05,32.52,0,0,222.85
35b5c3b3-4e2d-44ea-91b5-3f2e6eee502d,2024-05-09T11:19:24Z,2024-05-09T12:08:23Z,52,Walking,2939.752,3512.59,34.37,0,0,171.44
8203ce41-1168-4dea-8d51-989f961e32d8,2024-05-13T10:20:50Z,2024-05-13T11:10:24Z,52,Walking,2973.741,3358.36,26.92,0,0,143.79
8358f616-64a9-41d5-8a37-24597d4484fc,2024-05-13T15:53:44Z,2024-05-13T16:23:18Z,64,Jump Rope,1774.413,0.00,0,0,0,205.65
