Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2018-09-11,4136.56,5834.00,0.00,0.00,0.00,0.00,0.00
2018-09-12,6008.25,8395.00,0.00,0.00,0.00,0.00,0.00
2018-09-13,3470.75,5467.00,0.00,0.00,0.00,0.00,0.00
2018-09-14,77.04,110.00,0.00,0.00,0.00,0.00,0.00
2018-09-15,3811.99,5909.00,0.00,0.00,0.00,0.00,0.00
2018-09-16,3957.49,5186.00,0.00,0.00,0.00,0.00,0.00
2018-09-17,2782.90,3860.00,0.00,0.00,0.00,0.00,0.00
2018-09-18,4239.17,5542.00,0.00,0.00,0.00,0.00,0.00
2018-09-19,2996.94,4644.00,0.00,0.00,0.00,0.00,0.00
2018-09-20,6255.47,8369.74,0.00,0.00,0.00,0.00,0.00
2018-09-21,6696.02,9231.26,0.00,0.00,0.00,0.00,0.00
2018-09-22,62.32,93.00,0.00,0.00,0.00,0.00,0.00
2018-09-23,5784.72,8103.00,0.00,0.00,0.00,0.00,0.00
2018-09-24,2909.48,3963.00,0.00,0.00,0.00,0.00,0.00
2018-09-25,3086.71,4202.00,0.00,0.00,0.00,0.00,0.00
2018-09-26,3001.16,3987.00,0.00,0.00,0.00,0.00,0.00
2018-09-27,3503.20,5076.00,0.00,0.00,0.00,0.00,0.00
2018-09-28,3078.49,4263.00,0.00,0.00,0.00,0.00,0.00
2018-09-29,3717.37,4796.00,0.00,0.00,0.00,0.00,0.00
2018-09-30,5038.64,7598.00,0.00,0.00,0.00,0.00,0.00
2018-10-01,6562.35,8503.00,0.00,0.00,0.00,0.00,0.00
2018-10-02,1484.98,2255.00,0.00,0.00,0.00,0.00,0.00
2018-10-03,4454.53,6268.00,0.00,0.00,0.00,0.00,0.00
2018-10-04,6260.07,9447.00,0.00,0.00,0.00,0.00,0.00
2018-10-05,5115.28,7777.00,0.00,0.00,0.00,0.00,0.00
2018-10-06,4498.03,8022.00,0.00,0.00,0.00,0.00,0.00
2018-10-07,5023.79,6158.00,0.00,0.00,0.00,0.00,0.00
2018-10-08,4503.00,6291.00,0.00,0.00,0.00,0.00,0.00
2018-10-09,5420.83,6587.00,0.00,0.00,0.00,0.00,0.00
2018-10-10,4913.08,8383.00,0.00,0.00,0.00,0.00,0.00
2018-10-11,5252.87,6968.95,0.00,0.00,0.00,0.00,0.00
2018-10-12,4353.67,9788.05,0.00,0.00,0.00,0.00,0.00
2018-10-13,6243.14,3836.00,0.00,0.00,0.00,0.00,0.00
2018-10-14,3981.51,4983.00,0.00,0.00,0.00,0.00,0.00
2018-10-15,3381.74,5576.00,0.00,0.00,0.00,0.00,0.00
2018-10-16,4808.06,5519.00,0.00,0.00,0.00,0.00,0.00
2018-10-17,3899.44,5216.00,0.00,0.00,0.00,0.00,0.00
2018-10-18,3192.88,5573.00,0.00,0.00,0.00,0.00,0.00
2018-10-19,5746.58,9842.00,0.00,0.00,0.00,0.00,0.00
2018-10-20,7817.34,8505.00,0.00,0.00,0.00,0.00,0.00
2018-10-21,3131.53,5031.00,0.00,0.00,0.00,0.00,0.00
2018-10-22,3895.43,5662.00,0.00,0.00,0.00,0.00,0.00
2018-10-23,3895.43,4759.00,0.00,0.00,0.00,0.00,0.00
2018-10-24,3986.93,5524.00,0.00,0.00,0.00,0.00,0.00
2018-10-25,3341.56,4846.00,0.00,0.00,0.00,0.00,0.00
2018-10-26,1810.54,2717.00,0.00,0.00,0.00,0.00,0.00
2018-10-27,7294.75,10598.00,0.00,0.00,0.00,0.00,0.00
2018-10-28,3862.18,5259.00,0.00,0.00,0.00,0.00,0.00
2018-10-29,3638.03,4980.00,0.00,0.00,0.00,0.00,0.00
2018-10-30,4688.49,6459.00,0.00,0.00,0.00,0.00,0.00
2018-10-31,3313.62,4052.00,0.00,0.00,0.00,0.00,0.00
2018-11-01,3419.65,5333.00,0.00,0.00,0.00,0.00,0.00
2018-11-02,5691.92,8384.00,0.00,0.00,0.00,0.00,0.00
2018-11-03,4767.59,6794.00,0.00,0.00,0.00,0.00,0.00
2018-11-04,3588.95,4668.00,0.00,0.00,0.00,0.00,0.00
2018-11-05,2381.30,3101.00,0.00,0.00,0.00,0.00,0.00
2018-11-06,4043.90,5758.00,0.00,0.00,0.00,0.00,0.00
2018-11-07,4061.21,5646.00,0.00,0.00,0.00,0.00,0.00
2018-11-08,3946.91,5038.00,0.00,0.00,0.00,0.00,0.00
2018-11-09,8395.99,11374.00,0.00,0.00,0.00,0.00,0.00
2018-11-10,2862.46,4358.00,0.00,0.00,0.00,0.00,0.00
2018-11-11,3729.74,4618.00,0.00,0.00,0.00,0.00,0.00
2018-11-12,4599.27,5572.00,0.00,0.00,0.00,0.00,0.00
2018-11-13,3457.30,5847.00,0.00,0.00,0.00,0.00,0.00
2018-11-14,3924.66,5422.00,0.00,0.00,0.00,0.00,0.00
2018-11-15,3938.92,5565.00,0.00,0.00,0.00,0.00,0.00
2018-11-16,6221.02,8733.00,0.00,0.00,0.00,0.00,0.00
2018-11-17,3681.08,4910.00,0.00,0.00,0.00,0.00,0.00
2018-11-18,5208.88,6778.00,0.00,0.00,0.00,0.00,0.00
2018-11-19,4393.66,6329.00,0.00,0.00,0.00,0.00,0.00
2018-11-20,3893.86,5448.00,0.00,0.00,0.00,0.00,0.00
2018-11-21,4254.56,5962.00,0.00,0.00,0.00,0.00,0.00
2018-11-22,4129.11,5740.00,0.00,0.00,0.00,0.00,0.00
2018-11-23,4600.00,7055.00,0.00,0.00,0.00,0.00,0.00
2018-11-24,1915.65,2814.00,0.00,0.00,0.00,0.00,0.00
2018-11-25,3475.71,4644.00,0.00,0.00,0.00,0.00,0.00
2018-11-26,3068.10,4259.00,0.00,0.00,0.00,0.00,0.00
2018-11-27,2940.64,3923.00,0.00,0.00,0.00,0.00,0.00
2018-11-28,2788.61,3884.00,0.00,0.00,0.00,0.00,0.00
2018-11-29,3340.15,4368.00,0.00,0.00,0.00,0.00,0.00
2018-11-30,8928.34,12512.00,0.00,0.00,0.00,0.00,0.00
2018-12-01,3819.73,5609.00,0.00,0.00,0.00,0.00,0.00
2018-12-02,7099.02,9900.00,0.00,0.00,0.00,0.00,0.00
2018-12-03,3281.78,4441.00,0.00,0.00,0.00,0.00,0.00
2018-12-04,3816.12,5215.00,0.00,0.00,0.00,0.00,0.00
2018-12-05,3862.86,5337.00,0.00,0.00,0.00,0.00,0.00
2018-12-06,3847.18,5173.00,0.00,0.00,0.00,0.00,0.00
2018-12-07,4001.43,5830.00,0.00,0.00,0.00,0.00,0.00
2018-12-08,4475.32,6532.00,0.00,0.00,0.00,0.00,0.00
2018-12-09,4136.93,5853.00,0.00,0.00,0.00,0.00,0.00
2018-12-10,4208.41,5988.00,0.00,0.00,0.00,0.00,0.00
2018-12-11,4202.67,5320.00,0.00,0.00,0.00,0.00,0.00
2018-12-12,3657.02,4822.00,0.00,0.00,0.00,0.00,0.00
2018-12-13,4216.31,5447.00,0.00,0.00,0.00,0.00,0.00
2018-12-14,1026.41,1456.71,0.00,0.00,0.00,0.00,0.00
2018-12-15,10371.66,15156.29,0.00,0.00,0.00,0.00,0.00
2018-12-16,5036.11,6839.00,0.00,0.00,0.00,0.00,0.00
2018-12-17,4042.11,5359.00,0.00,0.00,0.00,0.00,0.00
2018-12-18,3951.92,5122.00,0.00,0.00,0.00,0.00,0.00
2018-12-19,3481.68,4542.00,0.00,0.00,0.00,0.00,0.00
2018-12-20,4351.80,5940.00,0.00,0.00,0.00,0.00,0.00
2018-12-21,5077.60,7178.00,0.00,0.00,0.00,0.00,0.00
2018-12-22,5430.25,7541.00,0.00,0.00,0.00,0.00,0.00
2018-12-23,4045.27,5366.00,0.00,0.00,0.00,0.00,0.00
2018-12-24,3929.31,5110.00,0.00,0.00,0.00,0.00,0.00
2018-12-25,3848.64,5247.00,0.00,0.00,0.00,0.00,0.00
2018-12-26,4428.21,6033.00,0.00,0.00,0.00,0.00,0.00
2018-12-27,3816.06,5117.00,0.00,0.00,0.00,0.00,0.00
2018-12-28,3931.93,5556.00,0.00,0.00,0.00,0.00,0.00
2018-12-29,863.14,1075.00,0.00,0.00,0.00,0.00,0.00
2018-12-30,6175.13,9136.00,0.00,0.00,0.00,0.00,0.00
2018-12-31,3934.11,5469.00,0.00,0.00,0.00,0.00,0.00
2019-01-01,3352.35,4550.00,0.00,0.00,0.00,0.00,0.00
2019-01-02,4198.82,5543.00,0.00,0.00,0.00,0.00,0.00
2019-01-03,3783.11,5217.00,0.00,0.00,0.00,0.00,0.00
2019-01-04,4454.55,5723.00,0.00,0.00,0.00,0.00,0.00
2019-01-05,5849.13,7515.00,0.00,0.00,0.00,0.00,0.00
2019-01-06,4562.94,6662.00,0.00,0.00,0.00,0.00,0.00
2019-01-07,3609.44,5319.00,0.00,0.00,0.00,0.00,0.00
2019-01-08,3869.16,5594.00,0.00,0.00,0.00,0.00,0.00
2019-01-09,4422.96,5970.00,0.00,0.00,0.00,0.00,0.00
2019-01-10,2971.14,4064.00,0.00,0.00,0.00,0.00,0.00
2019-01-11,2102.88,2881.00,0.00,0.00,0.00,0.00,0.00
2019-01-12,1143.65,1818.00,0.00,0.00,0.00,0.00,0.00
2019-01-13,3932.43,5340.00,0.00,0.00,0.00,0.00,0.00
2019-01-14,3895.91,5411.00,0.00,0.00,0.00,0.00,0.00
2019-01-15,3740.25,5368.00,0.00,0.00,0.00,0.00,0.00
2019-01-16,5165.38,7391.00,0.00,0.00,0.00,0.00,0.00
2019-01-17,7226.06,10429.00,0.00,0.00,0.00,0.00,0.00
2019-01-18,4570.08,5795.00,0.00,0.00,0.00,0.00,0.00
2019-01-19,8295.14,12367.00,0.00,0.00,0.00,0.00,0.00
2019-01-20,4469.15,6228.00,0.00,0.00,0.00,0.00,0.00
2019-01-21,5489.25,7662.00,0.00,0.00,0.00,0.00,0.00
2019-01-22,3611.86,4790.00,0.00,0.00,0.00,0.00,0.00
2019-01-23,3194.57,4465.00,0.00,0.00,0.00,0.00,0.00
2019-01-24,2882.72,4072.00,0.00,0.00,0.00,0.00,0.00
2019-01-25,50.34,70.00,0.00,0.00,0.00,0.00,0.00
2019-01-26,3384.47,4771.00,0.00,0.00,0.00,0.00,0.00
2019-01-27,3930.21,5535.00,0.00,0.00,0.00,0.00,0.00
2019-01-28,4029.30,6015.00,0.00,0.00,0.00,0.00,0.00
2019-01-29,3511.05,4601.00,0.00,0.00,0.00,0.00,0.00
2019-01-30,3651.09,5023.00,0.00,0.00,0.00,0.00,0.00
2019-01-31,5931.48,8836.00,0.00,0.00,0.00,0.00,0.00
2019-02-01,13651.89,20191.00,0.00,0.00,0.00,0.00,0.00
2019-02-02,4739.69,6973.00,0.00,0.00,0.00,0.00,0.00
2019-02-03,15593.37,22079.00,0.00,0.00,0.00,0.00,0.00
2019-02-04,6232.64,8893.00,0.00,0.00,0.00,0.00,0.00
2019-02-05,6092.42,9165.00,0.00,0.00,0.00,0.00,0.00
2019-02-06,3739.09,5820.00,0.00,0.00,0.00,0.00,0.00
2019-02-07,5053.63,7334.00,0.00,0.00,0.00,0.00,0.00
2019-02-08,3838.03,5580.00,0.00,0.00,0.00,0.00,0.00
2019-02-09,71.79,101.00,0.00,0.00,0.00,0.00,0.00
2019-02-10,5212.18,8023.00,0.00,0.00,0.00,0.00,0.00
2019-02-11,4509.12,6231.00,0.00,0.00,0.00,0.00,0.00
2019-02-12,3647.78,5357.00,0.00,0.00,0.00,0.00,0.00
2019-02-13,4014.40,5460.00,0.00,0.00,0.00,0.00,0.00
