Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2022-04-22,7345.70,11575.00,0.00,0.00,0.00,0.00,0.00
2022-04-23,4911.05,6117.00,0.00,0.00,0.00,0.00,0.00
2022-04-24,2525.36,2996.00,0.00,0.00,0.00,0.00,0.00
2022-04-25,3611.33,4983.00,0.00,0.00,0.00,0.00,0.00
2022-04-26,4023.39,5577.00,0.00,0.00,0.00,0.00,0.00
2022-04-27,48.18,76.00,0.00,0.00,0.00,0.00,0.00
2022-04-28,4844.97,7013.00,0.00,0.00,0.00,0.00,0.00
2022-04-29,4837.65,7448.00,0.00,0.00,0.00,0.00,0.00
2022-04-30,2809.54,4080.00,0.00,0.00,0.00,0.00,0.00
2022-05-01,3701.85,5679.00,0.00,0.00,0.00,0.00,0.00
2022-05-02,4672.37,7178.00,0.00,0.00,0.00,0.00,0.00
2022-05-03,6451.19,9397.00,0.00,0.00,0.00,0.00,0.00
2022-05-04,3858.97,5236.00,0.00,0.00,0.00,0.00,0.00
2022-05-05,1469.07,2214.00,0.00,0.00,0.00,0.00,0.00
2022-05-06,4098.42,6015.00,0.00,0.00,0.00,0.00,0.00
2022-05-07,3981.51,5903.00,0.00,0.00,0.00,0.00,0.00
2022-05-08,3287.21,4875.00,0.00,0.00,0.00,0.00,0.00
2022-05-09,4700.28,6737.00,0.00,0.00,0.00,0.00,0.00
2022-05-10,4474.20,6771.00,0.00,0.00,0.00,0.00,0.00
2022-05-11,3602.29,5930.00,0.00,0.00,0.00,0.00,0.00
2022-05-12,5475.86,7919.00,0.00,0.00,0.00,0.00,0.00
2022-05-13,2769.15,4056.00,0.00,0.00,0.00,0.00,0.00
2022-05-14,5122.17,8028.00,0.00,0.00,0.00,0.00,0.00
2022-05-15,5357.81,7602.00,0.00,0.00,0.00,0.00,0.00
2022-05-16,6380.02,8628.00,0.00,0.00,0.00,0.00,0.00
2022-05-17,9072.70,13691.00,0.00,0.00,0.00,0.00,0.00
2022-05-18,4461.22,6062.00,0.00,0.00,0.00,0.00,0.00
2022-05-19,4815.25,6613.00,0.00,0.00,0.00,0.00,0.00
2022-05-20,3727.94,5573.00,0.00,0.00,0.00,0.00,0.00
2022-05-21,4330.40,6436.00,0.00,0.00,0.00,0.00,0.00
2022-05-22,7363.94,9166.00,0.00,0.00,0.00,0.00,0.00
2022-05-23,1912.45,2692.00,0.00,0.00,0.00,0.00,0.00
2022-05-24,1909.23,2734.00,0.00,0.00,0.00,0.00,0.00
2022-05-25,2558.94,3692.00,0.00,0.00,0.00,0.00,0.00
2022-05-26,4513.46,5864.00,0.00,0.00,0.00,0.00,0.00
2022-05-27,6224.46,10206.00,0.00,0.00,0.00,0.00,0.00
2022-05-28,7104.26,10702.00,0.00,0.00,0.00,0.00,0.00
2022-05-29,5683.15,6791.00,0.00,0.00,0.00,0.00,0.00
2022-05-30,4477.93,5962.00,0.00,0.00,0.00,0.00,0.00
2022-05-31,4931.98,7559.00,0.00,0.00,0.00,0.00,0.00
2022-06-01,5430.84,7101.00,0.00,0.00,0.00,0.00,0.00
2022-06-02,7198.41,9065.00,0.00,0.00,0.00,0.00,0.00
2022-06-03,4225.30,5411.00,0.00,0.00,0.00,0.00,0.00
2022-06-04,12807.72,18299.00,0.00,0.00,0.00,0.00,0.00
2022-06-05,4934.22,5872.00,0.00,0.00,0.00,0.00,0.00
2022-06-06,8782.13,11511.00,0.00,0.00,0.00,0.00,0.00
2022-06-07,7021.13,9230.00,0.00,0.00,0.00,0.00,0.00
2022-06-08,3285.60,4833.00,0.00,0.00,0.00,0.00,0.00
2022-06-09,3372.80,4509.00,0.00,0.00,0.00,0.00,0.00
2022-06-10,6604.88,11632.00,0.00,0.00,0.00,0.00,0.00
2022-06-11,7146.23,10335.00,0.00,0.00,0.00,0.00,0.00
2022-06-12,8544.94,10148.00,0.00,0.00,0.00,0.00,0.00
2022-06-13,7650.46,10190.00,0.00,0.00,0.00,0.00,0.00
2022-06-14,5823.36,8639.00,0.00,0.00,0.00,0.00,0.00
2022-06-15,2916.73,4089.00,0.00,0.00,0.00,0.00,0.00
2022-06-16,2576.15,3821.00,0.00,0.00,0.00,0.00,0.00
2022-06-17,8161.83,10834.00,0.00,0.00,0.00,0.00,0.00
2022-06-18,4755.97,7838.00,0.00,0.00,0.00,0.00,0.00
2022-06-19,4312.07,5560.00,0.00,0.00,0.00,0.00,0.00
2022-06-20,3515.92,5167.00,0.00,0.00,0.00,0.00,0.00
2022-06-21,4837.28,6875.00,0.00,0.00,0.00,0.00,0.00
2022-06-22,3031.04,4314.00,0.00,0.00,0.00,0.00,0.00
2022-06-23,1933.28,2714.00,0.00,0.00,0.00,0.00,0.00
2022-06-24,2211.93,3243.00,0.00,0.00,0.00,0.00,0.00
2022-06-25,2531.96,4097.00,0.00,0.00,0.00,0.00,0.00
2022-06-26,4250.66,5839.00,0.00,0.00,0.00,0.00,0.00
2022-06-27,2918.98,4112.00,0.00,0.00,0.00,0.00,0.00
2022-06-28,1513.36,2220.00,0.00,0.00,0.00,0.00,0.00
2022-06-29,3997.66,5639.00,0.00,0.00,0.00,0.00,0.00
2022-06-30,2666.20,3783.00,0.00,0.00,0.00,0.00,0.00
2022-07-01,7852.48,11367.00,0.00,0.00,0.00,0.00,0.00
2022-07-02,2108.56,2994.00,0.00,0.00,0.00,0.00,0.00
2022-07-03,3242.84,4352.00,0.00,0.00,0.00,0.00,0.00
2022-07-04,6934.17,8556.00,0.00,0.00,0.00,0.00,0.00
2022-07-05,5869.33,7467.00,0.00,0.00,0.00,0.00,0.00
2022-07-06,5249.62,7502.00,0.00,0.00,0.00,0.00,0.00
2022-07-07,1917.45,2767.00,0.00,0.00,0.00,0.00,0.00
2022-07-08,1931.63,2868.00,0.00,0.00,0.00,0.00,0.00
2022-07-09,5719.74,8321.00,0.00,0.00,0.00,0.00,0.00
2022-07-10,2492.71,3402.00,0.00,0.00,0.00,0.00,0.00
2022-07-11,4793.72,6194.00,0.00,0.00,0.00,0.00,0.00
2022-07-12,5078.54,7069.00,0.00,0.00,0.00,0.00,0.00
2022-07-13,3158.28,4102.00,0.00,0.00,0.00,0.00,0.00
2022-07-14,2890.18,4281.00,0.00,0.00,0.00,0.00,0.00
2022-07-15,2752.23,3558.00,0.00,0.00,0.00,0.00,0.00
2022-07-16,4381.87,6312.00,0.00,0.00,0.00,0.00,0.00
2022-07-17,4126.20,5568.00,0.00,0.00,0.00,0.00,0.00
2022-07-18,2696.53,3674.00,0.00,0.00,0.00,0.00,0.00
2022-07-19,4843.54,6689.00,0.00,0.00,0.00,0.00,0.00
2022-07-20,4603.34,5847.00,0.00,0.00,0.00,0.00,0.00
2022-07-21,4035.62,5719.00,0.00,0.00,0.00,0.00,0.00
2022-07-22,4455.47,6778.00,0.00,0.00,0.00,0.00,0.00
2022-07-23,2882.21,3983.00,0.00,0.00,0.00,0.00,0.00
2022-07-24,3173.16,4016.00,0.00,0.00,0.00,0.00,0.00
2022-07-25,5021.89,6701.00,0.00,0.00,0.00,0.00,0.00
2022-07-26,5776.50,8089.00,0.00,0.00,0.00,0.00,0.00
2022-07-27,2343.64,3059.00,0.00,0.00,0.00,0.00,0.00
2022-07-28,2476.49,3625.00,0.00,0.00,0.00,0.00,0.00
2022-07-29,12999.92,17736.00,0.00,0.00,0.00,0.00,0.00
2022-07-30,9777.15,14761.00,0.00,0.00,0.00,0.00,0.00
2022-07-31,7152.70,11412.00,0.00,0.00,0.00,0.00,0.00
2022-08-01,11676.04,17781.00,0.00,0.00,0.00,0.00,0.00
2022-08-02,3243.61,4125.00,0.00,0.00,0.00,0.00,0.00
2022-08-03,7980.97,10646.00,0.00,0.00,0.00,0.00,0.00
2022-08-04,3517.55,4937.00,0.00,0.00,0.00,0.00,0.00
2022-08-05,8090.07,13243.00,0.00,0.00,0.00,0.00,0.00
2022-08-06,2767.38,3962.00,0.00,0.00,0.00,0.00,0.00
2022-08-07,4064.10,5456.00,0.00,0.00,0.00,0.00,0.00
2022-08-08,2514.21,3487.00,0.00,0.00,0.00,0.00,0.00
2022-08-09,3599.21,5692.00,0.00,0.00,0.00,0.00,0.00
2022-08-10,4438.12,5363.00,0.00,0.00,0.00,0.00,0.00
2022-08-11,2152.85,2937.00,0.00,0.00,0.00,0.00,0.00
2022-08-12,3791.26,6077.00,0.00,0.00,0.00,0.00,0.00
2022-08-13,1442.22,2278.00,0.00,0.00,0.00,0.00,0.00
2022-08-14,2051.73,2959.00,0.00,0.00,0.00,0.00,0.00
2022-08-15,5364.91,6610.00,0.00,0.00,0.00,0.00,0.00
2022-08-16,3280.50,5472.00,0.00,0.00,0.00,0.00,0.00
2022-08-17,2260.16,3213.00,0.00,0.00,0.00,0.00,0.00
2022-08-18,1970.01,2658.00,0.00,0.00,0.00,0.00,0.00
2022-08-19,758.66,1095.00,0.00,0.00,0.00,0.00,0.00
2022-08-20,4508.68,7111.00,0.00,0.00,0.00,0.00,0.00
2022-08-21,1872.13,2648.00,0.00,0.00,0.00,0.00,0.00
2022-08-22,3547.60,5407.00,0.00,0.00,0.00,0.00,0.00
2022-08-23,4980.33,7418.00,0.00,0.00,0.00,0.00,0.00
2022-08-24,7477.71,9463.00,0.00,0.00,0.00,0.00,0.00
2022-08-25,4673.81,5852.00,0.00,0.00,0.00,0.00,0.00
2022-08-26,8083.40,12102.00,0.00,0.00,0.00,0.00,0.00
2022-08-27,10614.49,15245.00,0.00,0.00,0.00,0.00,0.00
2022-08-28,6197.55,7279.00,0.00,0.00,0.00,0.00,0.00
2022-08-29,8307.13,10207.00,0.00,0.00,0.00,0.00,0.00
2022-08-30,7896.24,10604.00,0.00,0.00,0.00,0.00,0.00
2022-08-31,9664.88,12134.00,0.00,0.00,0.00,0.00,0.00
2022-09-01,7596.04,9679.00,0.00,0.00,0.00,0.00,0.00
2022-09-02,6623.32,8934.00,0.00,0.00,0.00,0.00,0.00
2022-09-03,4908.68,6013.00,0.00,0.00,0.00,0.00,0.00
2022-09-04,5557.85,7094.00,0.00,0.00,0.00,0.00,0.00
2022-09-05,6131.53,8137.00,0.00,0.00,0.00,0.00,0.00
2022-09-06,4190.87,6395.00,0.00,0.00,0.00,0.00,0.00
2022-09-07,5469.70,6910.00,0.00,0.00,0.00,0.00,0.00
2022-09-08,5375.43,7895.00,0.00,0.00,0.00,0.00,0.00
2022-09-09,3114.18,5974.00,0.00,0.00,0.00,0.00,0.00
2022-09-10,2215.80,3408.00,0.00,0.00,0.00,0.00,0.00
2022-09-11,5937.28,11202.00,0.00,0.00,0.00,0.00,0.00
2022-09-12,6157.69,7492.00,0.00,0.00,0.00,0.00,0.00
2022-09-13,3750.10,5531.00,0.00,0.00,0.00,0.00,0.00
2022-09-14,4310.17,5925.00,0.00,0.00,0.00,0.00,0.00
2022-09-15,3798.24,5811.00,0.00,0.00,0.00,0.00,0.00
2022-09-16,3485.81,5868.00,0.00,0.00,0.00,0.00,0.00
2022-09-17,3176.58,4617.00,0.00,0.00,0.00,0.00,0.00
2022-09-18,6801.64,8556.00,0.00,0.00,0.00,0.00,0.00
2022-09-19,7145.47,9481.00,0.00,0.00,0.00,0.00,0.00
2022-09-20,3030.93,4384.00,0.00,0.00,0.00,0.00,0.00
2022-09-21,5094.55,6683.00,0.00,0.00,0.00,0.00,0.00
2022-09-22,2801.54,4752.00,0.00,0.00,0.00,0.00,0.00
2022-09-23,4245.23,6948.00,0.00,0.00,0.00,0.00,0.00
2022-09-24,3390.96,4930.00,0.00,0.00,0.00,0.00,0.00
2022-09-25,6675.75,8274.00,0.00,0.00,0.00,0.00,0.00
2022-09-26,5388.37,6901.00,0.00,0.00,0.00,0.00,0.00
2022-09-27,3821.51,4912.00,0.00,0.00,0.00,0.00,0.00
2022-09-28,3042.09,4130.00,0.00,0.00,0.00,0.00,0.00
2022-09-29,4114.02,5172.00,0.00,0.00,0.00,0.00,0.00
2022-09-30,3261.59,4176.00,0.00,0.00,0.00,0.00,0.00
2022-10-01,6879.39,8867.00,0.00,0.00,0.00,0.00,0.00
2022-10-02,4161.00,5419.00,0.00,0.00,642.74,0.00,0.00
2022-10-03,4688.81,6102.00,0.00,0.00,0.00,0.00,0.00
2022-10-04,2209.05,2892.00,0.00,0.00,0.00,0.00,0.00
2022-10-05,5116.14,6589.00,0.00,0.00,0.00,0.00,0.00
2022-10-06,5443.01,7205.00,0.00,0.00,1542.23,0.00,0.00
2022-10-07,2992.78,3953.00,0.00,0.00,0.00,0.00,0.00
2022-10-08,6346.03,8197.00,0.00,0.00,0.00,0.00,0.00
2022-10-09,5487.86,7752.00,0.00,0.00,0.00,0.00,0.00
2022-10-10,2720.00,3568.00,0.00,0.00,0.00,0.00,0.00
2022-10-11,6875.04,9253.00,0.00,0.00,0.00,0.00,0.00
2022-10-12,5222.59,7321.00,0.00,0.00,0.00,0.00,0.00
2022-10-13,5098.93,6648.80,0.00,0.00,0.00,0.00,0.00
2022-10-14,4587.96,6268.00,0.00,0.00,0.00,0.00,0.00
2022-10-15,5371.09,7223.00,0.00,0.00,0.00,0.00,0.00
2022-10-16,3826.16,5140.13,0.00,0.00,0.00,0.00,0.00
2022-10-17,3510.59,4803.00,0.00,0.00,0.00,0.00,0.00
2022-10-18,2450.54,3512.00,0.00,0.00,0.00,0.00,0.00
2022-10-19,2777.62,3879.00,0.00,0.00,0.00,0.00,0.00
2022-10-20,2585.20,3797.00,0.00,0.00,0.00,0.00,0.00
2022-10-21,5690.29,7979.00,0.00,0.00,0.00,0.00,0.00
2022-10-22,7451.03,10276.00,0.00,0.00,0.00,0.00,0.00
2022-10-23,1905.93,2681.00,0.00,0.00,0.00,0.00,0.00
2022-10-24,3251.53,4336.00,0.00,0.00,0.00,0.00,0.00
2022-10-25,528.39,741.00,0.00,0.00,0.00,0.00,0.00
2022-10-26,6319.44,8937.00,0.00,0.00,0.00,0.00,0.00
2022-10-27,9294.33,12659.00,0.00,0.00,0.00,0.00,0.00
2022-10-28,6304.32,8978.00,0.00,0.00,0.00,0.00,0.00
2022-10-29,2482.38,3351.00,0.00,0.00,0.00,0.00,0.00
2022-10-30,4032.30,5453.00,0.00,0.00,0.00,0.00,0.00
2022-10-31,2985.99,4585.00,0.00,0.00,0.00,0.00,0.00
2022-11-01,2024.51,2907.00,0.00,0.00,0.00,0.00,0.00
2022-11-02,5585.22,8009.00,0.00,0.00,0.00,0.00,0.00
2022-11-03,5516.95,7348.00,0.00,0.00,0.00,0.00,0.00
2022-11-04,9075.56,13624.00,0.00,0.00,0.00,0.00,0.00
2022-11-05,966.34,1300.00,0.00,0.00,0.00,0.00,0.00
2022-11-06,4905.90,6728.00,0.00,0.00,0.00,0.00,0.00
2022-11-07,4521.78,6900.00,0.00,0.00,0.00,0.00,0.00
2022-11-08,8365.93,12477.00,0.00,0.00,0.00,0.00,0.00
2022-11-09,6359.07,9187.84,0.00,0.00,0.00,0.00,0.00
2022-11-10,5484.71,8037.00,0.00,0.00,0.00,0.00,0.00
2022-11-11,5454.14,9123.00,0.00,0.00,0.00,0.00,0.00
2022-11-12,2121.02,3458.00,0.00,0.00,0.00,0.00,0.00
2022-11-13,6448.65,9454.00,0.00,0.00,0.00,0.00,0.00
2022-11-14,4056.48,6235.00,0.00,0.00,0.00,0.00,0.00
2022-11-15,4261.51,6221.00,0.00,0.00,0.00,0.00,0.00
2022-11-16,4602.24,6989.00,0.00,0.00,0.00,0.00,0.00
2022-11-17,5621.51,8150.00,0.00,0.00,0.00,0.00,0.00
2022-11-18,6959.29,9640.00,0.00,0.00,0.00,0.00,0.00
2022-11-19,7956.72,12205.00,0.00,0.00,0.00,0.00,0.00
2022-11-20,5075.53,7157.12,0.00,0.00,0.00,0.00,0.00
2022-11-21,4117.72,5647.88,0.00,0.00,0.00,0.00,0.00
2022-11-22,5278.46,6860.00,0.00,0.00,0.00,0.00,0.00
2022-11-23,4799.88,6521.00,0.00,0.00,0.00,0.00,0.00
2022-11-24,4989.29,6787.05,0.00,0.00,0.00,0.00,0.00
2022-11-25,3218.46,4982.95,0.00,0.00,0.00,0.00,0.00
2022-11-26,1704.43,2803.00,0.00,0.00,0.00,0.00,0.00
2022-11-27,2442.92,3322.00,0.00,0.00,0.00,0.00,0.00
2022-11-28,1058.24,1467.00,0.00,0.00,0.00,0.00,0.00
2022-11-29,567.18,818.00,0.00,0.00,0.00,0.00,0.00
2022-11-30,3223.25,4793.00,0.00,0.00,0.00,0.00,0.00
2022-12-01,4425.19,6367.00,0.00,0.00,0.00,0.00,0.00
2022-12-02,3310.22,4735.00,0.00,0.00,0.00,0.00,0.00
2022-12-03,2222.60,3324.00,0.00,0.00,0.00,0.00,0.00
2022-12-04,2393.38,3377.00,0.00,0.00,0.00,0.00,0.00
2022-12-05,4051.33,5953.00,0.00,0.00,0.00,0.00,0.00
2022-12-06,3170.77,4647.00,0.00,0.00,0.00,0.00,0.00
2022-12-07,4652.79,6859.00,0.00,0.00,0.00,0.00,0.00
2022-12-08,890.98,1273.00,0.00,0.00,0.00,0.00,0.00
2022-12-09,2518.95,3754.00,0.00,0.00,0.00,0.00,0.00
2022-12-10,6777.46,10532.00,0.00,0.00,0.00,0.00,0.00
2022-12-11,3886.95,5345.00,0.00,0.00,0.00,0.00,0.00
2022-12-12,6091.67,8686.55,0.00,0.00,0.00,0.00,0.00
2022-12-13,2013.33,2787.00,0.00,0.00,0.00,0.00,0.00
2022-12-14,7146.91,9974.00,0.00,0.00,0.00,0.00,0.00
2022-12-15,647.90,930.00,0.00,0.00,0.00,0.00,0.00
2022-12-16,42.83,60.00,0.00,0.00,0.00,0.00,0.00
2022-12-17,226.52,345.92,0.00,0.00,0.00,0.00,0.00
2022-12-18,1306.29,1849.00,0.00,0.00,0.00,0.00,0.00
2022-12-19,401.05,556.00,0.00,0.00,0.00,0.00,0.00
2022-12-20,1123.14,1576.00,0.00,0.00,0.00,0.00,0.00
2022-12-21,1285.40,1874.00,0.00,0.00,0.00,0.00,0.00
2022-12-22,2482.68,3532.00,0.00,0.00,0.00,0.00,0.00
2022-12-23,309.89,443.00,0.00,0.00,0.00,0.00,0.00
2022-12-24,2779.21,3937.00,0.00,0.00,0.00,0.00,0.00
2022-12-25,1822.60,2728.00,0.00,0.00,0.00,0.00,0.00
2022-12-26,2061.56,2988.00,0.00,0.00,0.00,0.00,0.00
2022-12-27,2663.57,3828.00,0.00,0.00,0.00,0.00,0.00
2022-12-28,379.62,526.00,0.00,0.00,0.00,0.00,0.00
2022-12-29,563.65,843.00,0.00,0.00,0.00,0.00,0.00
2022-12-30,942.27,1359.00,0.00,0.00,0.00,0.00,0.00
2022-12-31,2869.84,4309.00,0.00,0.00,0.00,0.00,0.00
