Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2020-08-02,2731.16,3868.00,0.00,0.00,0.00,0.00,0.00
2020-08-03,3125.86,4436.00,0.00,0.00,0.00,0.00,0.00
2020-08-04,1638.83,2478.00,0.00,0.00,0.00,0.00,0.00
2020-08-05,1715.45,2451.00,0.00,0.00,0.00,0.00,0.00
2020-08-06,1499.82,2209.00,0.00,0.00,0.00,0.00,0.00
2020-08-07,3279.77,4689.00,0.00,0.00,0.00,0.00,0.00
2020-08-08,2886.10,4050.00,0.00,0.00,0.00,0.00,0.00
2020-08-09,3048.86,4343.00,0.00,0.00,0.00,0.00,0.00
2020-08-10,2695.86,4310.00,0.00,0.00,0.00,0.00,0.00
2020-08-11,2740.93,3942.00,0.00,0.00,0.00,0.00,0.00
2020-08-12,2355.51,3515.00,0.00,0.00,0.00,0.00,0.00
2020-08-13,1133.19,1679.00,0.00,0.00,0.00,0.00,0.00
2020-08-14,808.77,1224.00,0.00,0.00,0.00,0.00,0.00
2020-08-15,2207.11,3107.00,0.00,0.00,0.00,0.00,0.00
2020-08-16,1814.45,2768.00,0.00,0.00,0.00,0.00,0.00
2020-08-17,2584.04,3661.00,0.00,0.00,0.00,0.00,0.00
2020-08-18,2493.38,3342.00,0.00,0.00,0.00,0.00,0.00
2020-08-19,2128.37,3002.00,0.00,0.00,0.00,0.00,0.00
2020-08-20,2795.40,3917.00,0.00,0.00,0.00,0.00,0.00
2020-08-21,2357.78,3309.00,0.00,0.00,0.00,0.00,0.00
2020-08-22,2240.90,3261.00,0.00,0.00,0.00,0.00,0.00
2020-08-23,3682.69,5300.00,0.00,0.00,0.00,0.00,0.00
2020-08-24,2278.84,3301.00,0.00,0.00,0.00,0.00,0.00
2020-08-25,1526.25,2231.00,0.00,0.00,0.00,0.00,0.00
2020-08-26,2290.04,3314.00,0.00,0.00,0.00,0.00,0.00
2020-08-27,2683.20,3730.00,0.00,0.00,0.00,0.00,0.00
2020-08-28,1303.92,2082.00,0.00,0.00,0.00,0.00,0.00
2020-08-29,116.48,177.00,0.00,0.00,0.00,0.00,0.00
2020-08-30,2562.24,3486.00,0.00,0.00,0.00,0.00,0.00
2020-08-31,1646.02,2370.00,0.00,0.00,0.00,0.00,0.00
2020-09-01,1349.68,2014.00,0.00,0.00,0.00,0.00,0.00
2020-09-02,3196.81,4290.00,0.00,0.00,0.00,0.00,0.00
2020-09-03,1312.65,1940.00,0.00,0.00,0.00,0.00,0.00
2020-09-04,1353.50,1806.00,0.00,0.00,0.00,0.00,0.00
2020-09-05,1981.27,2993.00,0.00,0.00,0.00,0.00,0.00
2020-09-06,3222.36,4620.00,0.00,0.00,0.00,0.00,0.00
2020-09-07,2673.83,4278.00,0.00,0.00,0.00,0.00,0.00
2020-09-08,2869.41,3655.00,0.00,0.00,0.00,0.00,0.00
2020-09-09,1766.75,2581.00,0.00,0.00,0.00,0.00,0.00
2020-09-10,1927.00,2599.00,0.00,0.00,0.00,0.00,0.00
2020-09-11,3991.08,5736.00,0.00,0.00,0.00,0.00,0.00
2020-09-12,2275.28,3230.00,0.00,0.00,0.00,0.00,0.00
2020-09-13,1749.42,2615.00,0.00,0.00,0.00,0.00,0.00
2020-09-14,2489.35,3417.00,0.00,0.00,0.00,0.00,0.00
2020-09-15,2361.94,3361.00,0.00,0.00,0.00,0.00,0.00
2020-09-16,1581.67,2296.00,0.00,0.00,0.00,0.00,0.00
2020-09-17,1550.70,2303.00,0.00,0.00,0.00,0.00,0.00
2020-09-18,2983.59,4359.00,0.00,0.00,0.00,0.00,0.00
2020-09-19,1150.88,1983.00,0.00,0.00,0.00,0.00,0.00
2020-09-20,1455.91,2250.00,0.00,0.00,0.00,0.00,0.00
2020-09-21,1643.57,2433.00,0.00,0.00,0.00,0.00,0.00
2020-09-22,2072.17,3083.00,0.00,0.00,0.00,0.00,0.00
2020-09-23,4309.50,5826.00,0.00,0.00,0.00,0.00,0.00
2020-09-24,1598.59,2125.00,0.00,0.00,0.00,0.00,0.00
2020-09-25,6925.10,9654.00,0.00,0.00,0.00,0.00,0.00
2020-09-26,1435.31,2107.00,0.00,0.00,0.00,0.00,0.00
2020-09-27,1836.86,2646.00,0.00,0.00,0.00,0.00,0.00
2020-09-28,3526.54,4644.00,0.00,0.00,0.00,0.00,0.00
2020-09-29,2214.66,3169.00,0.00,0.00,0.00,0.00,0.00
2020-09-30,6505.37,8791.00,0.00,0.00,0.00,0.00,0.00
2020-10-01,4863.56,6305.00,0.00,0.00,0.00,0.00,0.00
2020-10-02,2753.40,3928.00,0.00,0.00,0.00,0.00,0.00
2020-10-03,6650.94,8000.00,0.00,0.00,0.00,0.00,0.00
2020-10-04,7449.60,8729.00,0.00,0.00,0.00,0.00,0.00
2020-10-05,16393.22,17040.00,0.00,0.00,0.00,0.00,0.00
2020-10-06,21.27,32.00,0.00,0.00,0.00,0.00,0.00
2020-10-07,9130.50,11496.00,0.00,0.00,0.00,0.00,0.00
2020-10-08,1166.28,1683.00,0.00,0.00,0.00,0.00,0.00
2020-10-09,1688.90,2494.00,0.00,0.00,0.00,0.00,0.00
2020-10-10,2211.55,3276.00,0.00,0.00,0.00,0.00,0.00
2020-10-11,1834.57,2500.00,0.00,0.00,0.00,0.00,0.00
2020-10-12,3241.57,4455.00,0.00,0.00,0.00,0.00,0.00
2020-10-13,2123.11,2838.00,0.00,0.00,0.00,0.00,0.00
2020-10-14,1788.67,2460.00,0.00,0.00,0.00,0.00,0.00
2020-10-15,1290.89,1932.00,0.00,0.00,0.00,0.00,0.00
2020-10-16,1449.65,1911.00,0.00,0.00,0.00,0.00,0.00
2020-10-17,5186.22,7067.00,0.00,0.00,0.00,0.00,0.00
2020-10-18,1627.82,2278.00,0.00,0.00,0.00,0.00,0.00
2020-10-19,2329.87,3158.00,0.00,0.00,0.00,0.00,0.00
2020-10-20,1647.68,2367.00,0.00,0.00,0.00,0.00,0.00
2020-10-21,1789.73,2482.00,0.00,0.00,0.00,0.00,0.00
2020-10-22,2974.69,4360.00,0.00,0.00,0.00,0.00,0.00
2020-10-23,1875.09,2665.00,0.00,0.00,0.00,0.00,0.00
2020-10-24,2130.49,2983.00,0.00,0.00,0.00,0.00,0.00
2020-10-25,1470.53,2075.00,0.00,0.00,0.00,0.00,0.00
2020-10-26,3023.77,4918.00,0.00,0.00,0.00,0.00,0.00
2020-10-27,2858.85,3940.00,0.00,0.00,0.00,0.00,0.00
2020-10-28,8189.89,10948.00,0.00,0.00,0.00,0.00,0.00
2020-10-29,2759.03,3758.00,0.00,0.00,0.00,0.00,0.00
2020-10-30,1919.92,2462.00,0.00,0.00,0.00,0.00,0.00
2020-10-31,2172.92,3450.00,0.00,0.00,0.00,0.00,0.00
2020-11-01,5306.17,6599.00,0.00,0.00,0.00,0.00,0.00
2020-11-02,1708.90,2327.00,0.00,0.00,0.00,0.00,0.00
2020-11-03,2362.80,3242.00,0.00,0.00,0.00,0.00,0.00
2020-11-04,2331.23,3816.00,0.00,0.00,0.00,0.00,0.00
2020-11-05,1156.08,1679.00,0.00,0.00,0.00,0.00,0.00
2020-11-06,9393.68,13054.00,0.00,0.00,0.00,0.00,0.00
2020-11-07,4401.05,5563.00,0.00,0.00,0.00,0.00,0.00
2020-11-08,3205.79,4518.00,0.00,0.00,0.00,0.00,0.00
2020-11-09,2827.42,4411.00,0.00,0.00,0.00,0.00,0.00
2020-11-10,2027.68,2977.00,0.00,0.00,0.00,0.00,0.00
2020-11-11,1855.72,3007.00,0.00,0.00,0.00,0.00,0.00
2020-11-12,1856.79,2694.00,0.00,0.00,0.00,0.00,0.00
2020-11-13,3701.02,5255.00,0.00,0.00,0.00,0.00,0.00
2020-11-14,1960.26,2971.00,0.00,0.00,0.00,0.00,0.00
2020-11-15,1626.78,2479.00,0.00,0.00,0.00,0.00,0.00
2020-11-16,4483.39,6737.00,0.00,0.00,0.00,0.00,0.00
2020-11-17,2714.36,3936.00,0.00,0.00,0.00,0.00,0.00
2020-11-18,1901.63,3098.00,0.00,0.00,0.00,0.00,0.00
2020-11-19,1057.27,1584.00,0.00,0.00,0.00,0.00,0.00
2020-11-20,6533.97,10104.00,0.00,0.00,0.00,0.00,0.00
2020-11-21,3361.65,5825.00,0.00,0.00,0.00,0.00,0.00
2020-11-22,1604.89,2367.00,0.00,0.00,0.00,0.00,0.00
2020-11-23,2150.90,3247.00,0.00,0.00,0.00,0.00,0.00
2020-11-24,1797.25,2774.00,0.00,0.00,0.00,0.00,0.00
2020-11-25,1630.75,2455.00,0.00,0.00,0.00,0.00,0.00
2020-11-26,1809.90,2754.00,0.00,0.00,0.00,0.00,0.00
2020-11-27,4340.21,6368.00,0.00,0.00,0.00,0.00,0.00
2020-11-28,40.09,62.00,0.00,0.00,0.00,0.00,0.00
2020-11-29,3317.59,4557.00,0.00,0.00,0.00,0.00,0.00
2020-11-30,2088.54,3032.00,0.00,0.00,0.00,0.00,0.00
2020-12-01,2984.45,4188.00,0.00,0.00,0.00,0.00,0.00
2020-12-02,3181.82,4457.00,0.00,0.00,0.00,0.00,0.00
2020-12-03,7762.59,10627.00,0.00,0.00,0.00,0.00,0.00
2020-12-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-12-05,1643.88,2374.00,0.00,0.00,0.00,0.00,0.00
2020-12-06,3517.62,5060.00,0.00,0.00,0.00,0.00,0.00
2020-12-07,1875.33,2681.00,0.00,0.00,0.00,0.00,0.00
2020-12-08,1549.04,2251.00,0.00,0.00,0.00,0.00,0.00
2020-12-09,1950.45,2793.00,0.00,0.00,0.00,0.00,0.00
2020-12-10,2307.53,3167.00,0.00,0.00,0.00,0.00,0.00
2020-12-11,2346.77,3385.00,0.00,0.00,0.00,0.00,0.00
2020-12-12,2060.03,2952.00,0.00,0.00,0.00,0.00,0.00
2020-12-13,2986.78,4172.00,0.00,0.00,0.00,0.00,0.00
2020-12-14,2681.75,3874.00,0.00,0.00,0.00,0.00,0.00
2020-12-15,4433.15,6427.00,0.00,0.00,0.00,0.00,0.00
2020-12-16,2268.59,3198.00,0.00,0.00,0.00,0.00,0.00
2020-12-17,1947.62,2926.00,0.00,0.00,0.00,0.00,0.00
2020-12-18,104.26,160.00,0.00,0.00,0.00,0.00,0.00
2020-12-19,5092.77,7888.00,0.00,0.00,0.00,0.00,0.00
2020-12-20,3401.55,4938.00,0.00,0.00,0.00,0.00,0.00
2020-12-21,3677.87,5144.00,0.00,0.00,0.00,0.00,0.00
2020-12-22,2758.79,3768.00,0.00,0.00,0.00,0.00,0.00
2020-12-23,3525.44,4742.00,0.00,0.00,0.00,0.00,0.00
2020-12-24,1726.41,2524.00,0.00,0.00,0.00,0.00,0.00
2020-12-25,214.93,320.00,0.00,0.00,0.00,0.00,0.00
2020-12-26,9553.31,12450.00,0.00,0.00,0.00,0.00,0.00
2020-12-27,2013.33,2999.00,0.00,0.00,0.00,0.00,0.00
2020-12-28,1644.22,2439.00,0.00,0.00,0.00,0.00,0.00
2020-12-29,2162.88,3140.00,0.00,0.00,0.00,0.00,0.00
2020-12-30,1235.88,1824.00,0.00,0.00,0.00,0.00,0.00
2020-12-31,3756.33,5287.00,0.00,0.00,0.00,0.00,0.00
