Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2021-03-25,2894.81,4439.00,0.00,0.00,0.00,0.00,0.00
2021-03-26,2665.11,4603.00,0.00,0.00,0.00,0.00,0.00
2021-03-27,5822.30,9378.00,0.00,0.00,0.00,0.00,0.00
2021-03-28,3462.63,5182.00,0.00,0.00,0.00,0.00,0.00
2021-03-29,3435.99,4873.00,0.00,0.00,0.00,0.00,0.00
2021-03-30,4085.72,6290.00,0.00,0.00,0.00,0.00,0.00
2021-03-31,3295.11,5041.00,0.00,0.00,0.00,0.00,0.00
2021-04-01,1736.87,2559.00,0.00,0.00,0.00,0.00,0.00
2021-04-02,3254.77,4677.00,0.00,0.00,0.00,0.00,0.00
2021-04-03,5539.93,8613.00,0.00,0.00,0.00,0.00,0.00
2021-04-04,3962.19,5807.00,0.00,0.00,0.00,0.00,0.00
2021-04-05,3239.83,4897.00,0.00,0.00,0.00,0.00,0.00
2021-04-06,2437.79,3479.00,0.00,0.00,0.00,0.00,0.00
2021-04-07,3476.98,5171.00,0.00,0.00,0.00,0.00,0.00
2021-04-08,3104.73,4369.00,0.00,0.00,0.00,0.00,0.00
2021-04-09,1876.29,2704.00,0.00,0.00,0.00,0.00,0.00
2021-04-10,2173.11,3583.00,0.00,0.00,0.00,0.00,0.00
2021-04-11,4536.80,6713.00,0.00,0.00,0.00,0.00,0.00
2021-04-12,3093.08,4148.00,0.00,0.00,0.00,0.00,0.00
2021-04-13,3668.47,5069.00,0.00,0.00,0.00,0.00,0.00
2021-04-14,3341.44,4644.00,0.00,0.00,0.00,0.00,0.00
2021-04-15,2126.82,2999.00,0.00,0.00,0.00,0.00,0.00
2021-04-16,2517.99,4039.00,0.00,0.00,0.00,0.00,0.00
2021-04-17,2575.80,3403.00,0.00,0.00,0.00,0.00,0.00
2021-04-18,6159.80,8905.00,0.00,0.00,0.00,0.00,0.00
2021-04-19,2853.95,4165.00,0.00,0.00,0.00,0.00,0.00
2021-04-20,4514.21,6204.00,0.00,0.00,0.00,0.00,0.00
2021-04-21,5701.86,7937.00,0.00,0.00,0.00,0.00,0.00
2021-04-22,2090.53,2841.00,0.00,0.00,0.00,0.00,0.00
2021-04-23,2064.33,2824.00,0.00,0.00,0.00,0.00,0.00
2021-04-24,2631.63,3635.00,0.00,0.00,0.00,0.00,0.00
2021-04-25,3097.88,3989.00,0.00,0.00,0.00,0.00,0.00
2021-04-26,1764.97,2548.00,0.00,0.00,0.00,0.00,0.00
2021-04-27,2293.44,3153.00,0.00,0.00,0.00,0.00,0.00
2021-04-28,2621.56,3580.00,0.00,0.00,0.00,0.00,0.00
2021-04-29,2312.58,3163.00,0.00,0.00,0.00,0.00,0.00
2021-04-30,4832.98,6824.00,0.00,0.00,0.00,0.00,0.00
2021-05-01,8739.45,11928.00,0.00,0.00,0.00,0.00,0.00
2021-05-02,7909.46,10919.00,0.00,0.00,0.00,0.00,0.00
2021-05-03,3226.25,4523.00,0.00,0.00,0.00,0.00,0.00
2021-05-04,2136.09,3267.00,0.00,0.00,0.00,0.00,0.00
2021-05-05,1679.25,2419.00,0.00,0.00,0.00,0.00,0.00
2021-05-06,2287.03,3244.00,0.00,0.00,0.00,0.00,0.00
2021-05-07,2396.89,3313.00,0.00,0.00,0.00,0.00,0.00
2021-05-08,2046.90,2871.00,0.00,0.00,0.00,0.00,0.00
2021-05-09,5208.86,6928.00,0.00,0.00,0.00,0.00,0.00
2021-05-10,1928.96,2642.00,0.00,0.00,0.00,0.00,0.00
2021-05-11,1235.60,1838.00,0.00,0.00,0.00,0.00,0.00
2021-05-12,1934.88,2719.00,0.00,0.00,0.00,0.00,0.00
2021-05-13,2556.04,3791.00,0.00,0.00,0.00,0.00,0.00
2021-05-14,3375.64,4680.00,0.00,0.00,0.00,0.00,0.00
2021-05-15,3094.63,4719.00,0.00,0.00,0.00,0.00,0.00
2021-05-16,2321.27,3326.00,0.00,0.00,0.00,0.00,0.00
2021-05-17,4244.38,6056.00,0.00,0.00,0.00,0.00,0.00
2021-05-18,2046.72,2962.00,0.00,0.00,0.00,0.00,0.00
2021-05-19,3229.90,4652.00,0.00,0.00,0.00,0.00,0.00
2021-05-20,2863.92,4018.00,0.00,0.00,0.00,0.00,0.00
2021-05-21,2462.80,3598.00,0.00,0.00,0.00,0.00,0.00
2021-05-22,5350.19,7492.00,0.00,0.00,0.00,0.00,0.00
2021-05-23,2855.70,3989.00,0.00,0.00,0.00,0.00,0.00
2021-05-24,2933.16,4091.00,0.00,0.00,0.00,0.00,0.00
2021-05-25,1650.61,2376.00,0.00,0.00,0.00,0.00,0.00
2021-05-26,4096.06,5977.00,0.00,0.00,0.00,0.00,0.00
2021-05-27,3761.85,5591.00,0.00,0.00,0.00,0.00,0.00
2021-05-28,3184.61,4387.00,0.00,0.00,0.00,0.00,0.00
2021-05-29,4111.54,6134.00,0.00,0.00,0.00,0.00,0.00
2021-05-30,2277.00,3190.00,0.00,0.00,0.00,0.00,0.00
2021-05-31,3239.18,4725.00,0.00,0.00,0.00,0.00,0.00
2021-06-01,2387.22,3156.00,0.00,0.00,0.00,0.00,0.00
2021-06-02,2203.98,3130.00,0.00,0.00,0.00,0.00,0.00
2021-06-03,1680.29,2418.00,0.00,0.00,0.00,0.00,0.00
2021-06-04,4643.38,6461.00,0.00,0.00,0.00,0.00,0.00
2021-06-05,5547.14,7772.00,0.00,0.00,0.00,0.00,0.00
2021-06-06,1673.20,2429.00,0.00,0.00,0.00,0.00,0.00
2021-06-07,2758.35,3835.00,0.00,0.00,0.00,0.00,0.00
2021-06-08,2298.62,3281.00,0.00,0.00,0.00,0.00,0.00
2021-06-09,3719.99,5309.00,0.00,0.00,0.00,0.00,0.00
2021-06-10,1839.69,2614.00,0.00,0.00,0.00,0.00,0.00
2021-06-11,1301.70,1846.00,0.00,0.00,0.00,0.00,0.00
2021-06-12,3071.42,4546.00,0.00,0.00,0.00,0.00,0.00
2021-06-13,2433.07,3464.00,0.00,0.00,0.00,0.00,0.00
2021-06-14,3565.19,5532.00,0.00,0.00,0.00,0.00,0.00
2021-06-15,2132.39,2929.00,0.00,0.00,0.00,0.00,0.00
2021-06-16,2989.18,4113.00,0.00,0.00,0.00,0.00,0.00
2021-06-17,1593.07,2367.00,0.00,0.00,0.00,0.00,0.00
2021-06-18,3291.05,4687.00,0.00,0.00,0.00,0.00,0.00
2021-06-19,1145.31,1628.00,0.00,0.00,0.00,0.00,0.00
2021-06-20,1694.54,2480.00,0.00,0.00,0.00,0.00,0.00
2021-06-21,2188.52,3248.00,0.00,0.00,0.00,0.00,0.00
2021-06-22,2196.34,3152.00,0.00,0.00,0.00,0.00,0.00
2021-06-23,4522.03,6443.00,0.00,0.00,0.00,0.00,0.00
2021-06-24,1716.19,2677.00,0.00,0.00,0.00,0.00,0.00
2021-06-25,4161.54,6372.00,0.00,0.00,0.00,0.00,0.00
2021-06-26,1501.97,2104.00,0.00,0.00,0.00,0.00,0.00
2021-06-27,3147.14,4323.00,0.00,0.00,0.00,0.00,0.00
2021-06-28,3152.56,4322.00,0.00,0.00,0.00,0.00,0.00
2021-06-29,2872.10,3632.00,0.00,0.00,0.00,0.00,0.00
2021-06-30,2356.44,3477.00,0.00,0.00,0.00,0.00,0.00
2021-07-01,3339.05,4827.00,0.00,0.00,0.00,0.00,0.00
2021-07-02,5627.17,7590.00,0.00,0.00,0.00,0.00,0.00
2021-07-03,123.79,183.00,0.00,0.00,0.00,0.00,0.00
2021-07-04,2414.77,3563.00,0.00,0.00,0.00,0.00,0.00
2021-07-05,2593.14,3564.00,0.00,0.00,0.00,0.00,0.00
2021-07-06,3430.75,5036.00,0.00,0.00,0.00,0.00,0.00
2021-07-07,1986.80,2746.00,0.00,0.00,0.00,0.00,0.00
2021-07-08,3062.50,4105.00,0.00,0.00,0.00,0.00,0.00
2021-07-09,3287.58,4739.00,0.00,0.00,0.00,0.00,0.00
2021-07-10,4032.50,5552.00,0.00,0.00,0.00,0.00,0.00
2021-07-11,3735.01,5255.00,0.00,0.00,0.00,0.00,0.00
2021-07-12,3617.73,5064.00,0.00,0.00,0.00,0.00,0.00
2021-07-13,3623.68,5105.00,0.00,0.00,0.00,0.00,0.00
2021-07-14,2719.58,3902.00,0.00,0.00,0.00,0.00,0.00
2021-07-15,4048.74,5641.00,0.00,0.00,0.00,0.00,0.00
2021-07-16,1965.49,2681.00,0.00,0.00,0.00,0.00,0.00
2021-07-17,2928.13,3801.00,0.00,0.00,0.00,0.00,0.00
2021-07-18,4704.70,6250.00,0.00,0.00,0.00,0.00,0.00
2021-07-19,2863.66,4015.00,0.00,0.00,0.00,0.00,0.00
2021-07-20,2515.81,3545.00,0.00,0.00,0.00,0.00,0.00
2021-07-21,3463.81,4880.00,0.00,0.00,0.00,0.00,0.00
2021-07-22,1633.05,2403.00,0.00,0.00,0.00,0.00,0.00
2021-07-23,2739.48,3894.00,0.00,0.00,0.00,0.00,0.00
2021-07-24,39.54,64.00,0.00,0.00,0.00,0.00,0.00
2021-07-25,3651.41,5363.00,0.00,0.00,0.00,0.00,0.00
2021-07-26,3298.34,4829.00,0.00,0.00,0.00,0.00,0.00
2021-07-27,3266.89,4545.00,0.00,0.00,0.00,0.00,0.00
2021-07-28,3046.39,4465.00,0.00,0.00,0.00,0.00,0.00
2021-07-29,5121.27,6812.00,0.00,0.00,0.00,0.00,0.00
2021-07-30,6265.94,8750.46,0.00,0.00,0.00,0.00,0.00
2021-07-31,4402.97,5326.55,0.00,0.00,0.00,0.00,0.00
2021-08-01,4227.58,6177.26,0.00,0.00,0.00,0.00,0.00
2021-08-02,4108.10,6409.94,0.00,0.00,0.00,0.00,0.00
2021-08-03,2978.09,4367.00,0.00,0.00,0.00,0.00,0.00
2021-08-04,3017.24,4358.17,0.00,0.00,0.00,0.00,0.00
2021-08-05,3307.99,4891.88,0.00,0.00,0.00,0.00,0.00
2021-08-06,3673.21,5490.06,0.00,0.00,0.00,0.00,0.00
2021-08-07,4545.75,5670.22,0.00,0.00,0.00,0.00,0.00
2021-08-08,3659.95,5365.83,0.00,0.00,0.00,0.00,0.00
2021-08-09,3393.99,4864.40,0.00,0.00,0.00,0.00,0.00
2021-08-10,4243.44,6060.15,0.00,0.00,0.00,0.00,0.00
2021-08-11,4061.18,6053.73,0.00,0.00,0.00,0.00,0.00
2021-08-12,2906.66,4614.57,0.00,0.00,0.00,0.00,0.00
2021-08-13,2289.64,3399.51,0.00,0.00,0.00,0.00,0.00
2021-08-14,2609.45,4140.76,0.00,0.00,0.00,0.00,0.00
2021-08-15,2676.26,3882.18,0.00,0.00,0.00,0.00,0.00
2021-08-16,3946.52,5976.08,0.00,0.00,0.00,0.00,0.00
2021-08-17,2863.83,4301.17,0.00,0.00,0.00,0.00,0.00
2021-08-18,2823.59,4480.89,0.00,0.00,0.00,0.00,0.00
2021-08-19,3033.86,4503.00,0.00,0.00,0.00,0.00,0.00
2021-08-20,2513.18,3568.00,0.00,0.00,0.00,0.00,0.00
2021-08-21,1390.55,1885.00,0.00,0.00,0.00,0.00,0.00
2021-08-22,3175.78,4898.47,0.00,0.00,0.00,0.00,0.00
2021-08-23,2790.08,3917.18,0.00,0.00,0.00,0.00,0.00
2021-08-24,2746.84,4233.58,0.00,0.00,0.00,0.00,0.00
2021-08-25,2986.83,4729.90,0.00,0.00,0.00,0.00,0.00
2021-08-26,2978.93,4146.72,0.00,0.00,0.00,0.00,0.00
2021-08-27,949.83,1598.70,0.00,0.00,0.00,0.00,0.00
2021-08-28,5513.78,8686.56,0.00,0.00,0.00,0.00,0.00
2021-08-29,3694.13,4945.00,0.00,0.00,0.00,0.00,0.00
2021-08-30,5520.10,7553.01,0.00,0.00,0.00,0.00,0.00
2021-08-31,2482.46,3676.01,0.00,0.00,0.00,0.00,0.00
2021-09-01,6792.13,9516.15,0.00,0.00,0.00,0.00,0.00
2021-09-02,5050.43,7096.55,0.00,0.00,0.00,0.00,0.00
2021-09-03,1758.22,2591.49,0.00,0.00,0.00,0.00,0.00
2021-09-04,2282.80,3110.01,0.00,0.00,0.00,0.00,0.00
2021-09-05,1929.31,3179.85,0.00,0.00,0.00,0.00,0.00
2021-09-06,2792.06,4101.56,0.00,0.00,0.00,0.00,0.00
2021-09-07,2188.95,3020.00,0.00,0.00,0.00,0.00,0.00
2021-09-08,4815.30,6829.56,0.00,0.00,0.00,0.00,0.00
2021-09-09,9794.76,13457.60,0.00,0.00,0.00,0.00,0.00
2021-09-10,4180.50,5934.00,0.00,0.00,0.00,0.00,0.00
2021-09-11,5845.25,8698.04,0.00,0.00,0.00,0.00,0.00
2021-09-12,4332.20,6407.00,0.00,0.00,0.00,0.00,0.00
2021-09-13,5218.56,7098.50,0.00,0.00,0.00,0.00,0.00
2021-09-14,6937.10,9595.88,0.00,0.00,0.00,0.00,0.00
2021-09-15,4874.42,7065.71,0.00,0.00,0.00,0.00,0.00
2021-09-16,4669.44,7809.17,0.00,0.00,0.00,0.00,0.00
2021-09-17,3285.16,5360.22,0.00,0.00,0.00,0.00,0.00
2021-09-18,2826.90,4318.02,0.00,0.00,0.00,0.00,0.00
2021-09-19,4543.02,6705.60,0.00,0.00,0.00,0.00,0.00
2021-09-20,10935.71,15646.00,0.00,0.00,0.00,0.00,0.00
2021-09-21,3087.90,4421.40,0.00,0.00,0.00,0.00,0.00
2021-09-22,3817.95,5588.72,0.00,0.00,0.00,0.00,0.00
2021-09-23,3536.54,5400.52,0.00,0.00,0.00,0.00,0.00
2021-09-24,4100.06,5701.00,0.00,0.00,0.00,0.00,0.00
2021-09-25,4333.84,6601.73,0.00,0.00,0.00,0.00,0.00
2021-09-26,4966.24,7559.28,0.00,0.00,0.00,0.00,0.00
2021-09-27,5741.62,9585.70,0.00,0.00,0.00,0.00,0.00
2021-09-28,4838.80,7734.45,0.00,0.00,0.00,0.00,0.00
2021-09-29,1812.46,3240.57,0.00,0.00,0.00,0.00,0.00
2021-09-30,2685.21,3849.02,0.00,0.00,0.00,0.00,0.00
2021-10-01,4204.93,6165.48,0.00,0.00,0.00,0.00,0.00
2021-10-02,4958.97,7494.45,0.00,0.00,0.00,0.00,0.00
2021-10-03,7803.11,10883.47,0.00,0.00,0.00,0.00,0.00
2021-10-04,12541.53,17844.00,0.00,0.00,0.00,0.00,0.00
2021-10-05,6896.44,9849.46,0.00,0.00,0.00,0.00,0.00
2021-10-06,3748.43,5466.76,0.00,0.00,0.00,0.00,0.00
2021-10-07,2576.33,4256.54,0.00,0.00,0.00,0.00,0.00
2021-10-08,3448.04,5286.72,0.00,0.00,0.00,0.00,0.00
2021-10-09,6315.96,9930.90,0.00,0.00,0.00,0.00,0.00
2021-10-10,3189.32,5831.21,0.00,0.00,0.00,0.00,0.00
2021-10-11,2383.16,3976.46,0.00,0.00,0.00,0.00,0.00
2021-10-12,2549.42,4174.61,0.00,0.00,0.00,0.00,0.00
2021-10-13,4310.40,6562.27,0.00,0.00,0.00,0.00,0.00
2021-10-14,1884.54,3051.50,0.00,0.00,0.00,0.00,0.00
2021-10-15,2152.89,3310.00,0.00,0.00,0.00,0.00,0.00
2021-10-16,1872.86,2775.00,0.00,0.00,0.00,0.00,0.00
2021-10-17,4502.58,6258.00,0.00,0.00,0.00,0.00,0.00
2021-10-18,3922.21,5412.00,0.00,0.00,0.00,0.00,0.00
2021-10-19,3371.35,4396.00,0.00,0.00,0.00,0.00,0.00
2021-10-20,4004.43,5739.00,0.00,0.00,0.00,0.00,0.00
2021-10-21,4233.58,5757.00,0.00,0.00,0.00,0.00,0.00
2021-10-22,3235.90,4885.00,0.00,0.00,0.00,0.00,0.00
2021-10-23,2796.71,3918.00,0.00,0.00,0.00,0.00,0.00
2021-10-24,1998.10,2850.00,0.00,0.00,0.00,0.00,0.00
2021-10-25,2872.83,4171.00,0.00,0.00,0.00,0.00,0.00
2021-10-26,1853.80,2719.00,0.00,0.00,0.00,0.00,0.00
2021-10-27,2576.38,3879.00,0.00,0.00,0.00,0.00,0.00
2021-10-28,2763.67,4218.00,0.00,0.00,0.00,0.00,0.00
2021-10-29,9.16,18.00,0.00,0.00,0.00,0.00,0.00
2021-10-30,3852.68,5660.00,0.00,0.00,0.00,0.00,0.00
2021-10-31,4724.79,6491.00,0.00,0.00,0.00,0.00,0.00
2021-11-01,2412.59,3717.00,0.00,0.00,0.00,0.00,0.00
2021-11-02,2143.85,3242.00,0.00,0.00,0.00,0.00,0.00
2021-11-03,2177.45,3456.00,0.00,0.00,0.00,0.00,0.00
2021-11-04,2015.60,2981.00,0.00,0.00,0.00,0.00,0.00
2021-11-05,47.01,66.00,0.00,0.00,0.00,0.00,0.00
2021-11-06,1674.58,2916.00,0.00,0.00,0.00,0.00,0.00
2021-11-07,2157.18,3385.00,0.00,0.00,0.00,0.00,0.00
2021-11-08,2358.63,3726.00,0.00,0.00,0.00,0.00,0.00
2021-11-09,2947.67,4260.00,0.00,0.00,0.00,0.00,0.00
2021-11-10,3342.47,4988.00,0.00,0.00,0.00,0.00,0.00
2021-11-11,2518.90,3799.00,0.00,0.00,0.00,0.00,0.00
2021-11-12,2001.07,2869.00,0.00,0.00,0.00,0.00,0.00
2021-11-13,2825.08,3851.00,0.00,0.00,0.00,0.00,0.00
2021-11-14,2256.34,3387.00,0.00,0.00,0.00,0.00,0.00
2021-11-15,3357.47,5238.00,0.00,0.00,0.00,0.00,0.00
2021-11-16,1593.28,2510.00,0.00,0.00,0.00,0.00,0.00
2021-11-17,3304.23,5414.00,0.00,0.00,0.00,0.00,0.00
2021-11-18,1378.25,2016.00,0.00,0.00,0.00,0.00,0.00
2021-11-19,7347.47,10827.00,0.00,0.00,0.00,0.00,0.00
2021-11-20,4298.42,6485.00,0.00,0.00,0.00,0.00,0.00
2021-11-21,2566.29,4197.00,0.00,0.00,0.00,0.00,0.00
2021-11-22,1757.41,2791.00,0.00,0.00,0.00,0.00,0.00
2021-11-23,1796.99,2748.00,0.00,0.00,0.00,0.00,0.00
2021-11-24,4040.46,5765.00,0.00,0.00,0.00,0.00,0.00
2021-11-25,2114.80,3250.00,0.00,0.00,0.00,0.00,0.00
2021-11-26,8825.49,14306.00,0.00,0.00,0.00,0.00,0.00
2021-11-27,2595.22,3779.00,0.00,0.00,0.00,0.00,0.00
2021-11-28,2663.66,4238.00,0.00,0.00,0.00,0.00,0.00
2021-11-29,2769.48,4419.00,0.00,0.00,0.00,0.00,0.00
2021-11-30,3296.66,5202.00,0.00,0.00,0.00,0.00,0.00
2021-12-01,4675.99,6729.00,0.00,0.00,0.00,0.00,0.00
2021-12-02,4755.56,7164.00,0.00,0.00,0.00,0.00,0.00
2021-12-03,2982.42,4426.00,0.00,0.00,0.00,0.00,0.00
2021-12-04,5778.21,9461.00,0.00,0.00,0.00,0.00,0.00
2021-12-05,2840.28,4324.00,0.00,0.00,0.00,0.00,0.00
2021-12-06,2178.44,3318.00,0.00,0.00,0.00,0.00,0.00
2021-12-07,2222.19,3536.00,0.00,0.00,0.00,0.00,0.00
2021-12-08,1736.45,2664.00,0.00,0.00,0.00,0.00,0.00
2021-12-09,1923.11,3066.00,0.00,0.00,0.00,0.00,0.00
2021-12-10,4860.46,7009.00,0.00,0.00,0.00,0.00,0.00
2021-12-11,1274.06,1823.12,0.00,0.00,0.00,0.00,0.00
2021-12-12,3611.38,5647.88,0.00,0.00,0.00,0.00,0.00
2021-12-13,2530.75,4155.00,0.00,0.00,0.00,0.00,0.00
2021-12-14,1761.13,2744.00,0.00,0.00,0.00,0.00,0.00
2021-12-15,5871.59,7887.00,0.00,0.00,0.00,0.00,0.00
2021-12-16,4763.63,6930.00,0.00,0.00,0.00,0.00,0.00
2021-12-17,10081.68,14489.00,0.00,0.00,0.00,0.00,0.00
2021-12-18,3447.55,4913.00,0.00,0.00,0.00,0.00,0.00
2021-12-19,5609.18,8303.00,0.00,0.00,0.00,0.00,0.00
2021-12-20,3516.92,5428.00,0.00,0.00,0.00,0.00,0.00
2021-12-21,3322.07,4786.00,0.00,0.00,0.00,0.00,0.00
2021-12-22,4118.34,5819.00,0.00,0.00,0.00,0.00,0.00
2021-12-23,6090.24,9443.64,0.00,0.00,0.00,0.00,0.00
2021-12-24,9975.11,14128.36,0.00,0.00,0.00,0.00,0.00
2021-12-25,5571.66,8315.00,0.00,0.00,0.00,0.00,0.00
2021-12-26,4090.79,6013.00,0.00,0.00,0.00,0.00,0.00
2021-12-27,6080.48,9371.00,0.00,0.00,0.00,0.00,0.00
2021-12-28,4073.32,6132.00,0.00,0.00,0.00,0.00,0.00
2021-12-29,3950.72,5882.00,0.00,0.00,0.00,0.00,0.00
2021-12-30,6666.06,11157.00,0.00,0.00,0.00,0.00,0.00
2021-12-31,9608.66,14801.00,0.00,0.00,0.00,0.00,0.00
