Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2026-03-12,4288.63,6121.00,0.00,0.00,1282.34,0.00,0.00
2026-03-13,3773.23,5839.00,0.00,0.00,0.00,0.00,0.00
2026-03-14,3728.63,5642.36,0.00,0.00,0.00,0.00,0.00
2026-03-15,3843.26,5603.00,0.00,0.00,0.00,0.00,0.00
2026-03-16,2975.50,4248.00,0.00,0.00,1042.69,0.00,0.00
2026-03-17,5018.93,8024.00,0.00,0.00,2308.01,0.00,0.00
2026-03-18,8744.50,12136.00,0.00,0.00,2266.67,0.00,0.00
2026-03-19,4144.37,5528.53,0.00,0.00,0.00,0.00,0.00
2026-03-20,1432.02,2146.00,0.00,0.00,0.00,0.00,0.00
2026-03-21,1068.15,1570.00,0.00,0.00,0.00,0.00,0.00
2026-03-22,8530.24,11740.00,0.00,0.00,0.00,0.00,0.00
2026-03-23,3638.26,5295.00,0.00,0.00,2302.45,0.00,0.00
2026-03-24,6630.04,9396.00,0.00,0.00,0.00,0.00,0.00
2026-03-25,3457.82,4833.00,0.00,0.00,1377.11,0.00,0.00
2026-03-26,2577.69,4195.98,0.00,0.00,0.00,0.00,0.00
2026-03-27,2011.83,3413.00,0.00,0.00,0.00,0.00,0.00
2026-03-28,4412.18,6476.00,0.00,0.00,0.00,0.00,0.00
2026-03-29,3064.20,4448.19,0.00,0.00,0.00,0.00,0.00
2026-03-30,3632.65,5138.00,0.00,0.00,2429.26,0.00,0.00
2026-03-31,5685.08,7545.00,0.00,0.00,2119.85,0.00,0.00
2026-04-01,3451.05,4862.00,0.00,0.00,2330.79,0.00,0.00
2026-04-02,4459.20,6106.68,0.00,0.00,2150.67,0.00,0.00
2026-04-03,4365.13,6203.00,0.00,0.00,0.00,0.00,0.00
2026-04-04,297.55,434.00,0.00,0.00,0.00,0.00,0.00
2026-04-05,683.68,1004.00,0.00,0.00,0.00,0.00,0.00
2026-04-06,6088.52,7874.00,0.00,0.00,2221.00,0.00,0.00
2026-04-07,3502.97,4882.00,0.00,0.00,0.00,0.00,0.00
2026-04-08,7029.49,6388.00,0.00,0.00,0.00,0.00,0.00
2026-04-09,3394.71,5088.00,0.00,0.00,0.00,0.00,0.00
2026-04-10,2655.70,3845.00,0.00,0.00,0.00,0.00,0.00
2026-04-11,2268.28,3315.00,0.00,0.00,0.00,0.00,0.00
2026-04-12,3952.53,5578.00,0.00,0.00,1215.17,0.00,0.00
2026-04-13,3863.94,5530.54,0.00,0.00,0.00,0.00,0.00
2026-04-14,3544.22,5544.00,0.00,0.00,0.00,0.00,0.00
2026-04-15,3289.41,4635.00,0.00,0.00,0.00,0.00,0.00
2026-04-16,3367.43,4728.00,0.00,0.00,0.00,0.00,0.00
2026-04-17,6132.96,8911.93,0.00,0.00,0.00,0.00,0.00
2026-04-18,6080.89,9343.00,0.00,0.00,1222.14,0.00,0.00
2026-04-19,2876.75,4106.78,0.00,0.00,0.00,0.00,0.00
2026-04-20,3170.58,4559.22,0.00,0.00,0.00,0.00,0.00
2026-04-21,3216.00,4548.00,0.00,0.00,1174.21,0.00,0.00
2026-04-22,2673.16,3917.00,0.00,0.00,0.00,0.00,0.00
2026-04-23,5113.86,7158.45,0.00,0.00,0.00,0.00,0.00
2026-04-24,10928.62,17049.00,0.00,0.00,0.00,0.00,0.00
2026-04-25,5897.23,9128.62,0.00,0.00,0.00,0.00,0.00
2026-04-26,4740.93,6861.00,0.00,0.00,3036.39,0.00,0.00
2026-04-27,2769.87,3945.31,0.00,0.00,0.00,0.00,0.00
2026-04-28,559.74,430.00,0.00,0.00,0.00,0.00,0.00
