Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2024-05-09,2143.87,2976.00,0.00,0.00,0.00,0.00,0.00
2024-05-10,4211.68,6017.00,0.00,0.00,0.00,0.00,0.00
2024-05-11,5963.59,9388.00,0.00,0.00,0.00,0.00,0.00
2024-05-12,6392.15,8284.94,0.00,0.00,0.00,0.00,0.00
2024-05-13,7897.87,9943.06,0.00,0.00,0.00,0.00,0.00
2024-05-14,5762.15,7670.00,0.00,0.00,0.00,0.00,0.00
2024-05-15,3299.43,4853.00,0.00,0.00,0.00,0.00,0.00
2024-05-16,6442.74,8856.00,0.00,0.00,0.00,0.00,0.00
2024-05-17,108.67,177.00,0.00,0.00,0.00,0.00,0.00
2024-05-18,14022.31,21122.94,0.00,0.00,0.00,0.00,0.00
2024-05-19,6393.54,8611.00,0.00,0.00,0.00,0.00,0.00
2024-05-20,4673.83,6577.00,0.00,0.00,0.00,0.00,0.00
2024-05-21,3174.89,4734.79,0.00,0.00,0.00,0.00,0.00
2024-05-22,1977.80,2861.00,0.00,0.00,0.00,0.00,0.00
2024-05-23,7133.06,9472.05,0.00,0.00,0.00,0.00,0.00
2024-05-24,316.67,501.95,0.00,0.00,0.00,0.00,0.00
2024-05-25,346.40,549.00,0.00,0.00,0.00,0.00,0.00
2024-05-26,2943.10,4232.00,0.00,0.00,0.00,0.00,0.00
2024-05-27,7595.05,10343.00,0.00,0.00,0.00,0.00,0.00
2024-05-28,2579.78,3650.00,0.00,0.00,0.00,0.00,0.00
2024-05-29,2733.25,3940.00,0.00,0.00,0.00,0.00,0.00
2024-05-30,2080.69,2927.00,0.00,0.00,0.00,0.00,0.00
2024-05-31,762.83,1125.00,0.00,0.00,0.00,0.00,0.00
2024-06-01,4308.74,6591.00,0.00,0.00,0.00,0.00,0.00
2024-06-02,6840.93,9308.00,0.00,0.00,0.00,0.00,0.00
2024-06-03,3490.83,4916.00,0.00,0.00,0.00,0.00,0.00
2024-06-04,1616.32,2291.00,0.00,0.00,0.00,0.00,0.00
2024-06-05,2412.27,3434.00,0.00,0.00,0.00,0.00,0.00
2024-06-06,3611.18,5340.00,0.00,0.00,0.00,0.00,0.00
2024-06-07,1456.90,2249.00,0.00,0.00,0.00,0.00,0.00
2024-06-08,2117.47,3270.32,0.00,0.00,0.00,0.00,0.00
2024-06-09,2134.20,3348.00,0.00,0.00,0.00,0.00,0.00
2024-06-10,5052.21,6752.00,0.00,0.00,0.00,0.00,0.00
2024-06-11,5260.46,7130.00,0.00,0.00,0.00,0.00,0.00
2024-06-12,2724.78,3897.00,0.00,0.00,0.00,0.00,0.00
2024-06-13,5667.32,7723.92,0.00,0.00,0.00,0.00,0.00
2024-06-14,2107.20,3194.00,0.00,0.00,0.00,0.00,0.00
2024-06-15,1935.78,2760.13,0.00,0.00,0.00,0.00,0.00
2024-06-16,7411.37,9565.87,0.00,0.00,0.00,0.00,0.00
2024-06-17,7648.50,9836.00,0.00,0.00,0.00,0.00,0.00
2024-06-18,3401.12,4944.00,0.00,0.00,0.00,0.00,0.00
2024-06-19,4569.77,6524.00,0.00,0.00,0.00,0.00,0.00
2024-06-20,3297.63,4605.00,0.00,0.00,0.00,0.00,0.00
2024-06-21,5577.21,9454.00,0.00,0.00,0.00,0.00,0.00
2024-06-22,167.83,284.00,0.00,0.00,0.00,0.00,0.00
2024-06-23,3071.49,4373.00,0.00,0.00,0.00,0.00,0.00
2024-06-24,6755.82,9019.00,0.00,0.00,0.00,0.00,0.00
2024-06-25,3692.54,5317.00,0.00,0.00,0.00,0.00,0.00
2024-06-26,2075.11,3156.00,0.00,0.00,0.00,0.00,0.00
2024-06-27,3949.58,5794.00,0.00,0.00,0.00,0.00,0.00
2024-06-28,99.45,160.00,0.00,0.00,0.00,0.00,0.00
2024-06-29,4781.08,7324.00,0.00,0.00,0.00,0.00,0.00
2024-06-30,2232.76,3152.00,0.00,0.00,0.00,0.00,0.00
2024-07-01,7211.18,10331.00,0.00,0.00,0.00,0.00,0.00
2024-07-02,2770.65,4149.00,0.00,0.00,0.00,0.00,0.00
2024-07-03,3598.74,5327.00,0.00,0.00,0.00,0.00,0.00
2024-07-04,5457.14,7523.00,0.00,0.00,0.00,0.00,0.00
2024-07-05,3202.23,4565.00,0.00,0.00,0.00,0.00,0.00
2024-07-06,5171.37,8398.00,0.00,0.00,0.00,0.00,0.00
2024-07-07,2806.96,4063.00,0.00,0.00,0.00,0.00,0.00
2024-07-08,1977.28,2891.00,0.00,0.00,0.00,0.00,0.00
2024-07-09,2688.89,3804.00,0.00,0.00,0.00,0.00,0.00
2024-07-10,6230.85,8429.77,0.00,0.00,0.00,0.00,0.00
2024-07-11,6007.14,7991.00,0.00,0.00,0.00,0.00,0.00
2024-07-12,267.72,402.00,0.00,0.00,0.00,0.00,0.00
2024-07-13,3163.37,4678.41,0.00,0.00,0.00,0.00,0.00
2024-07-14,7173.98,9575.00,0.00,0.00,0.00,0.00,0.00
2024-07-15,7039.31,9293.71,0.00,0.00,0.00,0.00,0.00
2024-07-16,2362.74,3361.00,0.00,0.00,0.00,0.00,0.00
2024-07-17,6171.87,8167.00,0.00,0.00,0.00,0.00,0.00
2024-07-18,7351.36,9777.00,0.00,0.00,0.00,0.00,0.00
2024-07-19,88.80,149.00,0.00,0.00,0.00,0.00,0.00
2024-07-20,3192.20,4346.00,0.00,0.00,0.00,0.00,0.00
2024-07-21,2666.87,3670.00,0.00,0.00,0.00,0.00,0.00
2024-07-22,2681.95,3640.00,0.00,0.00,0.00,0.00,0.00
2024-07-23,3000.61,4145.00,0.00,0.00,0.00,0.00,0.00
2024-07-24,7120.44,9341.00,0.00,0.00,0.00,0.00,0.00
2024-07-25,2261.35,3152.00,0.00,0.00,0.00,0.00,0.00
2024-07-26,257.85,409.00,0.00,0.00,0.00,0.00,0.00
2024-07-27,4199.09,5964.00,0.00,0.00,0.00,0.00,0.00
2024-07-28,2031.42,2770.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,1145.30,1646.00,0.00,0.00,0.00,0.00,0.00
2024-07-30,3134.95,4438.00,0.00,0.00,0.00,0.00,0.00
2024-07-31,12194.65,19013.70,0.00,0.00,0.00,0.00,0.00
2024-08-01,9955.37,15237.30,0.00,0.00,0.00,0.00,0.00
2024-08-02,9553.84,15783.19,0.00,0.00,0.00,0.00,0.00
2024-08-03,4377.88,6828.00,0.00,0.00,0.00,0.00,0.00
2024-08-04,3019.36,4306.00,0.00,0.00,0.00,0.00,0.00
2024-08-05,7216.87,9822.24,0.00,0.00,0.00,0.00,0.00
2024-08-06,3713.52,5430.76,0.00,0.00,0.00,0.00,0.00
2024-08-07,2646.22,3711.00,0.00,0.00,0.00,0.00,0.00
2024-08-08,3233.37,4791.00,0.00,0.00,0.00,0.00,0.00
2024-08-09,2112.56,3430.00,0.00,0.00,0.00,0.00,0.00
2024-08-10,3702.17,5823.00,0.00,0.00,0.00,0.00,0.00
2024-08-11,4036.04,6505.00,0.00,0.00,0.00,0.00,0.00
2024-08-12,1586.17,2380.00,0.00,0.00,0.00,0.00,0.00
2024-08-13,2176.14,2994.00,0.00,0.00,0.00,0.00,0.00
2024-08-14,7377.29,10037.00,0.00,0.00,0.00,0.00,0.00
2024-08-15,7541.66,10525.00,0.00,0.00,0.00,0.00,0.00
2024-08-16,141.86,236.00,0.00,0.00,0.00,0.00,0.00
2024-08-17,1367.74,2049.00,0.00,0.00,0.00,0.00,0.00
2024-08-18,2653.83,3845.09,0.00,0.00,0.00,0.00,0.00
2024-08-19,7230.00,9739.01,0.00,0.00,0.00,0.00,0.00
2024-08-20,6972.45,9374.00,0.00,0.00,0.00,0.00,0.00
2024-08-21,4017.41,5768.00,0.00,0.00,0.00,0.00,0.00
2024-08-22,2231.70,3172.00,0.00,0.00,0.00,0.00,0.00
2024-08-23,6331.59,9568.00,0.00,0.00,0.00,0.00,0.00
2024-08-24,2102.29,3470.08,0.00,0.00,0.00,0.00,0.00
2024-08-25,5466.03,7414.31,0.00,0.00,0.00,0.00,0.00
2024-08-26,7997.98,10526.00,0.00,0.00,0.00,0.00,0.00
2024-08-27,3552.62,4896.48,0.00,0.00,0.00,0.00,0.00
2024-08-28,2557.60,3605.00,0.00,0.00,0.00,0.00,0.00
2024-08-29,2532.80,3557.27,0.00,0.00,0.00,0.00,0.00
2024-08-30,178.14,279.00,0.00,0.00,0.00,0.00,0.00
2024-08-31,1557.71,2348.00,0.00,0.00,0.00,0.00,0.00
2024-09-01,1026.62,1462.00,0.00,0.00,0.00,0.00,0.00
2024-09-02,2831.02,4045.00,0.00,0.00,0.00,0.00,0.00
2024-09-03,1581.96,2261.48,0.00,0.00,0.00,0.00,0.00
2024-09-04,2267.53,2867.00,0.00,0.00,0.00,0.00,0.00
2024-09-05,6056.53,9266.00,0.00,0.00,0.00,0.00,0.00
2024-09-06,3956.65,5871.00,0.00,0.00,0.00,0.00,0.00
2024-09-07,4029.66,6551.00,0.00,0.00,0.00,0.00,0.00
2024-09-08,1993.96,2841.00,0.00,0.00,0.00,0.00,0.00
2024-09-09,3620.15,5139.00,0.00,0.00,0.00,0.00,0.00
2024-09-10,3075.94,4569.00,0.00,0.00,0.00,0.00,0.00
2024-09-11,5859.27,8144.42,0.00,0.00,0.00,0.00,0.00
2024-09-12,5393.48,8098.00,0.00,0.00,0.00,0.00,0.00
2024-09-13,4113.27,5970.00,0.00,0.00,0.00,0.00,0.00
2024-09-14,1246.74,2003.00,0.00,0.00,0.00,0.00,0.00
2024-09-15,288.59,437.00,0.00,0.00,0.00,0.00,0.00
2024-09-16,1323.13,2125.00,0.00,0.00,0.00,0.00,0.00
2024-09-17,2679.52,4034.00,0.00,0.00,0.00,0.00,0.00
2024-09-18,4396.84,6384.00,0.00,0.00,0.00,0.00,0.00
2024-09-19,5385.27,7343.00,0.00,0.00,0.00,0.00,0.00
2024-09-20,312.83,503.00,0.00,0.00,0.00,0.00,0.00
2024-09-21,1503.46,2575.00,0.00,0.00,0.00,0.00,0.00
2024-09-22,5351.97,7575.00,0.00,0.00,0.00,0.00,0.00
2024-09-23,4402.30,6321.48,0.00,0.00,0.00,0.00,0.00
2024-09-24,7301.14,10549.00,0.00,0.00,0.00,0.00,0.00
2024-09-25,6557.47,9340.00,0.00,0.00,0.00,0.00,0.00
2024-09-26,2301.10,3346.00,0.00,0.00,0.00,0.00,0.00
2024-09-27,143.11,233.00,0.00,0.00,0.00,0.00,0.00
2024-09-28,3426.43,5010.00,0.00,0.00,0.00,0.00,0.00
2024-09-29,1310.70,2030.00,0.00,0.00,0.00,0.00,0.00
2024-09-30,1583.30,2426.00,0.00,0.00,0.00,0.00,0.00
2024-10-01,4156.93,7309.00,0.00,0.00,0.00,0.00,0.00
2024-10-02,2246.35,3704.00,0.00,0.00,0.00,0.00,0.00
2024-10-03,1867.69,3033.00,0.00,0.00,0.00,0.00,0.00
2024-10-04,124.82,196.00,0.00,0.00,0.00,0.00,0.00
2024-10-05,8116.29,12917.00,0.00,0.00,0.00,0.00,0.00
2024-10-06,310.51,469.45,0.00,0.00,0.00,0.00,0.00
2024-10-07,6330.48,8609.55,0.00,0.00,0.00,0.00,0.00
2024-10-08,1059.49,1548.00,0.00,0.00,0.00,0.00,0.00
2024-10-09,2088.57,3025.00,0.00,0.00,0.00,0.00,0.00
2024-10-10,2209.47,3192.00,0.00,0.00,0.00,0.00,0.00
2024-10-11,2955.77,4512.00,0.00,0.00,0.00,0.00,0.00
2024-10-12,110.76,191.00,0.00,0.00,0.00,0.00,0.00
2024-10-13,6259.76,8479.00,0.00,0.00,0.00,0.00,0.00
2024-10-14,190.42,313.00,0.00,0.00,0.00,0.00,0.00
2024-10-15,3067.50,4267.00,0.00,0.00,0.00,0.00,0.00
2024-10-16,1653.61,2389.00,0.00,0.00,0.00,0.00,0.00
2024-10-17,7379.75,10005.00,0.00,0.00,0.00,0.00,0.00
2024-10-18,5850.79,8911.22,0.00,0.00,0.00,0.00,0.00
2024-10-19,10099.30,16078.17,0.00,0.00,0.00,0.00,0.00
2024-10-20,2808.11,4052.00,0.00,0.00,0.00,0.00,0.00
2024-10-21,4018.93,5885.00,0.00,0.00,0.00,0.00,0.00
2024-10-22,3537.84,5201.00,0.00,0.00,0.00,0.00,0.00
2024-10-23,2293.24,3769.00,0.00,0.00,0.00,0.00,0.00
2024-10-24,4404.64,6785.00,0.00,0.00,0.00,0.00,0.00
2024-10-25,14035.40,24352.00,0.00,0.00,0.00,0.00,0.00
2024-10-26,1748.05,3103.00,0.00,0.00,0.00,0.00,0.00
2024-10-27,7495.49,10255.13,0.00,0.00,0.00,0.00,0.00
2024-10-28,7047.82,9193.87,0.00,0.00,0.00,0.00,0.00
2024-10-29,6560.34,9019.00,0.00,0.00,0.00,0.00,0.00
2024-10-30,6017.89,7956.00,0.00,0.00,0.00,0.00,0.00
2024-10-31,5435.51,7273.00,0.00,0.00,0.00,0.00,0.00
2024-11-01,1225.88,2004.00,0.00,0.00,0.00,0.00,0.00
2024-11-02,381.02,606.00,0.00,0.00,0.00,0.00,0.00
2024-11-03,6939.01,8897.00,0.00,0.00,0.00,0.00,0.00
2024-11-04,6239.90,8683.00,0.00,0.00,0.00,0.00,0.00
2024-11-05,3640.22,5154.00,0.00,0.00,0.00,0.00,0.00
2024-11-06,2849.99,4035.00,0.00,0.00,0.00,0.00,0.00
2024-11-07,5155.71,6811.00,0.00,0.00,0.00,0.00,0.00
2024-11-08,2897.38,4385.00,0.00,0.00,0.00,0.00,0.00
2024-11-09,10907.47,16284.00,0.00,0.00,0.00,0.00,0.00
2024-11-10,1828.58,2617.00,0.00,0.00,0.00,0.00,0.00
2024-11-11,8342.70,11999.00,0.00,0.00,0.00,0.00,0.00
2024-11-12,7282.39,10473.00,0.00,0.00,0.00,0.00,0.00
2024-11-13,4002.40,5199.00,0.00,0.00,0.00,0.00,0.00
2024-11-14,5495.44,7467.00,0.00,0.00,0.00,0.00,0.00
2024-11-15,629.43,955.00,0.00,0.00,0.00,0.00,0.00
2024-11-16,6396.55,8998.00,0.00,0.00,0.00,0.00,0.00
2024-11-17,5600.88,7713.14,0.00,0.00,0.00,0.00,0.00
2024-11-18,5994.21,8562.00,0.00,0.00,0.00,0.00,0.00
2024-11-19,5858.38,8011.00,0.00,0.00,0.00,0.00,0.00
2024-11-20,7272.26,9971.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,514.10,828.00,0.00,0.00,0.00,0.00,0.00
